,Unnamed: 0,DateTime,original,predict
0,2110.0,2019-01-01,2.8571428571428465,-0.13669763951904734
1,2111.0,2019-01-02,5.642023346303503,-3.949240131493109
2,2112.0,2019-01-03,8.387096774193537,1.1887514807645654
3,2113.0,2019-01-04,3.174603174603185,-0.7066024229213621
4,2114.0,2019-01-05,-2.946593001841613,-0.4458045124639567
5,2115.0,2019-01-06,-1.1904761904761971,-0.14164854076693878
6,2116.0,2019-01-08,-4.807692307692313,2.4995587101529617
7,2117.0,2019-01-09,-2.846299810246677,-1.8219700612217986
8,2118.0,2019-01-10,2.4096385542168752,-1.4313526664479408
9,2119.0,2019-01-11,3.838383838383841,1.7034175080135407
10,2120.0,2019-01-12,-2.9296875,0.370453107556727
11,2121.0,2019-01-13,-6.8627450980392135,0.39962032224314215
12,2122.0,2019-01-15,1.3618677042801508,0.4179653492045794
13,2123.0,2019-01-16,-0.8048289738430747,2.805467302039011
14,2124.0,2019-01-17,6.526315789473691,0.09347243955625117
15,2125.0,2019-01-18,5.182341650671773,-3.189839270660703
16,2126.0,2019-01-19,14.198782961460445,1.3513677546086242
17,2127.0,2019-01-20,13.833992094861667,-0.17732323085689816
18,2128.0,2019-01-22,3.83211678832116,0.05002201545287188
19,2129.0,2019-01-23,3.5523978685612745,0.2092313030838686
20,2130.0,2019-01-24,8.506944444444441,2.5532373125774805
21,2131.0,2019-01-25,3.5149384885764468,6.187411268801515
22,2132.0,2019-01-26,8.23327615780447,4.266390199070298
23,2133.0,2019-01-27,-9.920000000000009,-2.6164490313401547
24,2134.0,2019-01-29,7.300509337860794,1.0853459833477215
25,2135.0,2019-01-30,-12.519809825673535,0.854554184950775
26,2136.0,2019-01-31,5.150976909413862,1.2798662663850549
27,2137.0,2019-02-01,2.6898734177215333,-3.6185113411868617
28,2138.0,2019-02-02,22.28260869565217,6.212000225620203
29,2139.0,2019-02-03,19.42567567567568,4.042844011529468
30,2140.0,2019-02-04,12.018489984591675,-2.743379446269479
31,2141.0,2019-02-10,-13.629629629629635,-0.67419549486889
32,2142.0,2019-02-11,-28.14710042432815,1.1944965138032568
33,2143.0,2019-02-12,-29.57359009628611,0.006966435928442483
34,2144.0,2019-02-14,-14.23670668953687,-3.826984394242453
35,2145.0,2019-02-15,-1.1811023622047112,-2.481639857878436
36,2146.0,2019-02-16,3.90625,6.254737331655949
37,2147.0,2019-02-17,7.000000000000006,0.6275120504914602
38,2148.0,2019-02-18,6.175298804780871,-0.5123040105002072
39,2149.0,2019-02-19,-0.3759398496240629,-0.6799821696976984
40,2150.0,2019-02-22,-10.467289719626171,0.7090831052190296
41,2151.0,2019-02-23,-18.198874296435264,1.8550573622250834
42,2152.0,2019-02-24,-21.509433962264147,-10.67138899934065
43,2153.0,2019-02-26,-12.943632567849686,-1.8377486422399292
44,2154.0,2019-02-27,0.9174311926605452,4.574728586553212
45,2155.0,2019-02-28,5.5288461538461435,0.5638711494252249
46,2156.0,2019-03-01,13.66906474820142,0.011840105579137727
47,2157.0,2019-03-02,4.318181818181821,-0.6197844886104502
48,2158.0,2019-03-03,1.1389521640091216,5.967003167986045
49,2159.0,2019-03-05,1.8987341772151776,-6.862885113578506
50,2160.0,2019-03-06,11.111111111111116,-4.137425815034077
51,2161.0,2019-03-07,8.558558558558559,2.072397064175458
52,2162.0,2019-03-08,-11.801242236024835,0.7472538073237542
53,2163.0,2019-03-09,-4.7058823529411695,-0.4226078722117892
54,2164.0,2019-03-10,-11.825726141078839,-0.7213367965433424
55,2165.0,2019-03-12,15.962441314553974,1.969010175455832
56,2166.0,2019-03-13,0.0,-0.29532505861797453
57,2167.0,2019-03-14,12.000000000000007,7.787661873858562
58,2168.0,2019-03-15,-9.91902834008097,-3.8184023301743926
59,2169.0,2019-03-16,0.6172839506172867,-0.07347428420851365
60,2170.0,2019-03-17,5.252100840336137,-0.666161243551179
61,2171.0,2019-03-19,20.0,1.842700669601184
62,2172.0,2019-03-20,5.112474437627811,-5.0950117987826875
63,2173.0,2019-03-21,2.9940119760478945,-3.902011890029334
64,2174.0,2019-03-22,-7.303370786516849,-3.6931950426726337
65,2175.0,2019-03-23,0.3891050583657574,1.0316382221783762
66,2176.0,2019-03-24,1.5503875968992276,-0.2297861079278456
67,2177.0,2019-03-26,1.4141414141414232,2.04888845498739
68,2178.0,2019-03-27,-0.5813953488372214,1.1489891598486697
69,2179.0,2019-03-28,-10.114503816793883,2.0396123776303257
70,2180.0,2019-03-29,-4.183266932270923,-4.12506806260073
71,2181.0,2019-03-30,5.653021442495133,-2.7295501644011297
72,2182.0,2019-03-31,28.025477707006363,2.018435054632773
73,2183.0,2019-04-02,22.453222453222452,0.7175298120937388
74,2184.0,2019-04-03,2.2140221402213944,0.3262164969226441
75,2185.0,2019-04-04,7.296849087893873,-0.4391881232897725
76,2186.0,2019-04-07,16.129032258064527,3.052346212712811
77,2187.0,2019-04-09,3.6101083032491035,13.77769379783729
78,2188.0,2019-04-10,-14.528593508500776,2.2387876873761696
79,2189.0,2019-04-11,-20.17543859649124,-2.725706904912999
80,2190.0,2019-04-12,-5.923344947735188,1.114928926719212
81,2191.0,2019-04-13,8.499095840867987,0.376406870744038
82,2192.0,2019-04-14,15.750915750915759,1.393777365574207
83,2193.0,2019-04-16,9.999999999999988,-3.8071884917486343
84,2194.0,2019-04-17,-4.833333333333334,1.0980271106571005
85,2195.0,2019-04-18,-2.531645569620256,0.5396897639099119
86,2196.0,2019-04-19,5.723905723905731,-3.5744875921105432
87,2197.0,2019-04-20,19.08931698774081,0.4420263425394887
