,DateTime,original,predict
2093,2019-01-01,34.9,32.268748091074606
2094,2019-01-02,30.0,32.54331512366593
2095,2019-01-03,30.4,33.07923265948728
2096,2019-01-04,39.6,33.15683158498788
2097,2019-01-05,43.0,33.527886141043304
2098,2019-01-06,49.6,33.548814522129156
2099,2019-01-08,47.0,33.83981100784145
2100,2019-01-09,42.7,44.654924999389664
2101,2019-01-10,46.6,43.24182688394182
2102,2019-01-11,48.1,42.53756377924656
2103,2019-01-12,43.4,41.90567306602053
2104,2019-01-13,43.2,41.63982476365759
2105,2019-01-15,42.9,41.29629332265896
2106,2019-01-16,43.6,41.176933459437045
2107,2019-01-17,45.5,42.24630952454248
2108,2019-01-18,49.9,42.152631939973915
2109,2019-01-19,48.7,41.467516557982854
2110,2019-01-20,66.5,41.55001502065216
2111,2019-01-22,68.1,41.06147521886413
2112,2019-01-23,65.3,41.17784847386278
2113,2019-01-24,85.3,40.790965660622376
2114,2019-01-25,68.4,72.76651864205499
2115,2019-01-26,65.3,68.85381996800369
2116,2019-01-27,66.1,64.96935045866688
2117,2019-01-29,55.3,63.56118789979753
2118,2019-01-30,59.2,61.23237649266209
2119,2019-01-31,62.9,60.640117339876106
2120,2019-02-01,59.4,59.00343443532513
2121,2019-02-02,67.0,56.09103917808241
2122,2019-02-03,77.6,55.524219061291156
2123,2019-02-04,54.6,53.5609142221468
2124,2019-02-10,51.7,53.492897286628995
2125,2019-02-11,57.0,52.07828653396609
2126,2019-02-12,53.4,52.134176088026166
2127,2019-02-15,60.6,50.99566700611034
2128,2019-02-16,56.1,55.844597016911294
2129,2019-02-17,38.4,54.639676335233574
2130,2019-02-18,34.9,52.81324930063299
2131,2019-02-19,30.4,52.461032030362766
2132,2019-02-23,27.3,51.22130376718924
2133,2019-02-24,31.5,51.09673995183902
2134,2019-02-26,49.4,50.138471802450816
2135,2019-02-27,41.0,42.531423376595214
2136,2019-02-28,43.6,42.30006755258202
2137,2019-03-01,54.1,40.073674269692674
2138,2019-03-02,55.9,40.69394188884175
2139,2019-03-03,35.7,39.22765047799368
2140,2019-03-05,39.5,40.00688165482947
2141,2019-03-06,44.2,38.92226425331542
2142,2019-03-07,41.4,42.72401989584959
2143,2019-03-08,37.4,42.10994633266269
2144,2019-03-09,38.8,41.848680122229865
2145,2019-03-10,36.5,41.51705646388347
2146,2019-03-12,36.2,41.383323098229965
2147,2019-03-13,33.8,41.157784869736005
2148,2019-03-14,34.8,41.07080617071196
2149,2019-03-15,32.7,34.720440935808526
2150,2019-03-16,30.9,35.460954350592694
2151,2019-03-17,29.5,35.18742573981453
2152,2019-03-19,28.7,35.72823417018065
2153,2019-03-20,31.7,35.45291655884056
2154,2019-03-21,33.2,35.88169008913382
2155,2019-03-22,33.7,35.638929511361034
2156,2019-03-23,34.8,33.36578909914067
2157,2019-03-24,36.2,33.58204033984785
2158,2019-03-26,36.6,33.48868154150209
2159,2019-03-27,33.2,33.738518331325984
2160,2019-03-28,33.2,33.705839741073454
2161,2019-03-29,31.1,33.94780131144857
2162,2019-03-30,31.7,33.94417405280881
2163,2019-03-31,29.8,32.26939249696389
2164,2019-04-02,33.0,32.99845687755832
2165,2019-04-03,37.8,33.08456998580317
2166,2019-04-04,37.4,33.55206778276961
2167,2019-04-07,43.0,33.545257126171755
2168,2019-04-09,37.6,33.89511530101322
2169,2019-04-10,35.3,33.86989201545535
2170,2019-04-11,37.7,35.65264475008134
2171,2019-04-12,34.5,36.144435061988396
2172,2019-04-13,36.0,35.96282583825999
2173,2019-04-14,37.0,36.32020681709486
2174,2019-04-16,39.2,36.141971523182555
2175,2019-04-17,42.5,36.42446281369413
2176,2019-04-18,39.3,36.26687734994275
2177,2019-04-19,47.1,38.815130542853105
2178,2019-04-20,81.3,38.59718227349554
2179,2019-04-21,72.1,38.2974397750924
2180,2019-04-23,57.3,38.25703332714913
2181,2019-04-24,47.2,38.10069355024355
2182,2019-04-25,48.3,38.11883267801511
2183,2019-04-26,43.3,38.017581635614434
2184,2019-04-27,36.6,45.23310364929692
2185,2019-04-28,38.1,44.8309718112242
2186,2019-04-30,37.3,45.454103498497815
2187,2019-05-01,41.4,44.8108353391048
2188,2019-05-02,33.3,45.15856178625419
2189,2019-05-03,32.5,44.504566036649344
2190,2019-05-04,38.8,44.72045114586979
2191,2019-05-05,28.6,37.372839098094985
2192,2019-05-07,23.8,37.16316422763437
2193,2019-05-08,18.7,36.94174529685618
2194,2019-05-09,22.8,36.94118778392892
2195,2019-05-10,29.7,36.83490787744039
2196,2019-05-11,30.4,36.89108427179253
2197,2019-05-12,35.3,36.83532532986816
2198,2019-05-14,28.3,33.322283963478476
2199,2019-05-15,31.0,33.182874705396806
2200,2019-05-17,27.4,32.72622746883044
2201,2019-05-18,26.8,32.94380720160397
2202,2019-05-19,25.0,32.747872911457804
2203,2019-05-21,23.3,33.05372656800522
2204,2019-05-22,22.0,32.9669871297334
2205,2019-05-23,28.2,24.728317975890942
2206,2019-05-24,30.7,25.809882302221144
2207,2019-05-25,29.6,26.850845385483208
2208,2019-05-26,33.9,27.337322233989386
2209,2019-05-28,34.0,27.984962939784825
2210,2019-05-29,59.1,28.267994554780106
2211,2019-05-30,51.5,28.750667951496776
2212,2019-05-31,42.5,48.67432220670878
2213,2019-06-01,39.6,45.51532491467129
2214,2019-06-02,33.8,45.17900695594568
2215,2019-06-04,34.1,43.429257306208285
2216,2019-06-05,30.2,43.69286998331982
2217,2019-06-06,32.3,42.53843812277695
2218,2019-06-07,36.0,42.934077807556626
