,DateTime,original,predict
2112,2019-01-01,10.9,10.581911290480548
2113,2019-01-02,11.6,10.688638544711202
2114,2019-01-03,10.2,10.778611701908106
2115,2019-01-04,10.2,10.909219649445543
2116,2019-01-05,8.9,11.086325453458302
2117,2019-01-06,9.0,11.268324921990649
2118,2019-01-08,9.3,11.414635113700399
2119,2019-01-09,9.2,9.579904573346528
2120,2019-01-10,9.1,9.679881568026751
2121,2019-01-11,8.1,9.703239291966726
2122,2019-01-12,8.8,9.7973169003629
2123,2019-01-13,9.2,10.012209319299632
2124,2019-01-15,9.5,10.271537586851121
2125,2019-01-16,10.0,10.468997169015223
2126,2019-01-17,8.5,9.993893750611816
2127,2019-01-18,8.8,10.079430201833103
2128,2019-01-19,9.0,10.275714221393102
2129,2019-01-20,9.5,10.524603972756516
2130,2019-01-22,8.9,10.723850126778714
2131,2019-01-23,9.3,10.835544322922019
2132,2019-01-24,10.6,10.909359511261696
2133,2019-01-25,9.8,10.71019460813793
2134,2019-01-26,8.9,10.838293310599582
2135,2019-01-27,8.1,10.91467647473514
2136,2019-01-29,8.0,11.021202144720803
2137,2019-01-30,9.0,11.185015498685122
2138,2019-01-31,8.7,11.372347157666509
2139,2019-02-01,8.4,11.531340470668686
2140,2019-02-02,7.3,8.432958353856996
2141,2019-02-03,7.5,8.5845601458963
2142,2019-02-04,7.7,8.88591504663408
2143,2019-02-10,9.6,9.189052566441653
2144,2019-02-11,11.0,9.372389227222943
2145,2019-02-12,14.0,9.447847446935729
2146,2019-02-14,11.7,9.524276109992968
2147,2019-02-15,10.5,11.47647414800834
2148,2019-02-16,9.0,11.580885205438536
2149,2019-02-17,9.3,12.123809861980812
2150,2019-02-18,9.9,12.611249217325774
2151,2019-02-19,7.4,12.709848609860453
2152,2019-02-22,8.5,12.514675573409837
2153,2019-02-23,7.1,12.378406061891528
2154,2019-02-24,7.6,7.448802271421901
2155,2019-02-26,8.5,7.725973804452188
2156,2019-02-27,9.0,7.991296486307776
2157,2019-02-28,9.7,8.168671612077572
2158,2019-03-01,8.4,8.288542121889078
2159,2019-03-02,9.4,8.425722725770301
2160,2019-03-03,9.3,8.62140356178163
2161,2019-03-05,10.7,9.536318520462526
2162,2019-03-06,10.7,9.794377239331471
2163,2019-03-07,9.1,9.997812206226932
2164,2019-03-08,9.5,10.1158071761846
2165,2019-03-09,10.8,10.203174023312446
2166,2019-03-10,11.1,10.330429539923996
2167,2019-03-12,11.6,10.514365193953095
2168,2019-03-13,12.3,11.496078946234642
2169,2019-03-14,13.3,11.443812302162803
2170,2019-03-15,13.3,11.580808684223332
2171,2019-03-16,13.5,11.867821054106926
2172,2019-03-17,11.8,12.126445479714203
2173,2019-03-19,11.3,12.237440823427878
2174,2019-03-20,11.4,12.24186550027433
2175,2019-03-21,11.3,11.814791732552427
2176,2019-03-22,12.0,12.012605429308113
2177,2019-03-23,11.8,11.990175651017315
2178,2019-03-24,12.0,11.93082562619767
2179,2019-03-26,12.1,12.017283759191397
2180,2019-03-27,12.7,12.257159950456488
2181,2019-03-28,11.9,12.509578160806198
2182,2019-03-29,14.8,12.047461193608383
2183,2019-03-30,13.8,12.14110249678573
2184,2019-03-31,13.1,12.291520701652628
2185,2019-04-02,13.1,12.45439337301436
2186,2019-04-03,13.2,12.587111345256499
2187,2019-04-04,11.4,12.681146493713648
2188,2019-04-07,14.2,12.764300155289783
2189,2019-04-09,13.2,14.283482497574447
2190,2019-04-10,12.9,14.192873069601546
2191,2019-04-11,12.0,13.953498960979784
2192,2019-04-12,11.6,13.9230660247226
2193,2019-04-13,11.4,14.174099666747942
2194,2019-04-14,10.9,14.49945833198868
2195,2019-04-16,10.8,14.659752947872217
2196,2019-04-17,11.0,11.015537075121369
2197,2019-04-18,12.2,11.073261383639583
2198,2019-04-19,10.7,11.115489023891376
2199,2019-04-20,12.0,11.235644685882201
2200,2019-04-21,12.9,11.436322665900127
2201,2019-04-23,13.3,11.640982854064307
2202,2019-04-24,13.2,11.781803148142245
2203,2019-04-25,13.6,13.164910537014729
2204,2019-04-26,11.7,13.176616030005652
2205,2019-04-27,11.1,13.32708646964813
2206,2019-04-28,10.0,13.544129382222955
2207,2019-04-30,11.0,13.705959297713756
2208,2019-05-01,10.3,13.76450703322789
2209,2019-05-02,12.2,13.776905359421281
2210,2019-05-03,13.3,12.166205099727806
2211,2019-05-04,12.9,12.011634737876308
2212,2019-05-05,12.3,11.908097091038137
2213,2019-05-07,12.3,12.072047284463284
2214,2019-05-08,13.5,12.411838697239089
2215,2019-05-09,13.6,12.6862398139869
2216,2019-05-10,13.7,12.760074303275577
2217,2019-05-11,13.8,13.671533242166113
2218,2019-05-12,12.7,13.593511267221194
2219,2019-05-14,12.2,13.648433937905281
2220,2019-05-15,12.4,13.85002060561587
2221,2019-05-17,12.5,14.069726111967556
2222,2019-05-18,11.5,14.18486140006575
2223,2019-05-19,11.2,14.193528371165007
2224,2019-05-21,12.0,11.377073900161795
2225,2019-05-22,12.9,11.496609015972219
2226,2019-05-23,12.6,11.621424013619034
2227,2019-05-24,13.2,11.755392664728786
2228,2019-05-25,12.5,11.894370448755739
2229,2019-05-26,12.2,12.027809505051762
2230,2019-05-28,12.4,12.150338748068537
2231,2019-05-29,12.2,12.64403006475987
2232,2019-05-30,11.2,12.77366133238821
2233,2019-05-31,12.7,12.800721279452118
2234,2019-06-01,11.1,12.826802341870874
2235,2019-06-02,10.5,12.933361980761497
2236,2019-06-04,11.9,13.108322534982738
2237,2019-06-05,11.6,13.275463358355955
