,3_day_return,DateTime,predict,diff
0,11.22448979591837,2019-01-01,-2.318226332051251,13.542716127969621
1,13.725490196078427,2019-01-02,2.4734535907487643,11.252036605329662
2,-1.9230769230769384,2019-01-03,5.241024146112227,7.164101069189165
3,-6.422018348623859,2019-01-04,0.7523403212077558,7.174358669831615
4,-23.275862068965512,2019-01-05,-2.500100245181795,20.775761823783718
5,-11.764705882352931,2019-01-06,-4.71185335691001,7.052852525442922
6,-8.823529411764696,2019-01-08,0.5247099616175395,9.348239373382235
7,3.3707865168539186,2019-01-09,5.242915048764225,1.872128531910306
8,1.1111111111111072,2019-01-10,7.849363278577623,6.7382521674665155
9,-12.903225806451626,2019-01-11,3.212289873883893,16.11551568033552
10,-4.347826086956507,2019-01-12,-0.2598689415766235,4.0879571453798835
11,1.098901098901095,2019-01-13,-2.636079211018503,3.734980309919598
12,17.283950617283963,2019-01-15,2.1866229914047035,15.09732762587926
13,13.636363636363626,2019-01-16,6.707239590380728,6.929124045982898
14,-7.6086956521739015,2019-01-17,9.132987999135363,16.741683651309266
15,-7.368421052631568,2019-01-18,4.269548311376161,11.637969364007729
16,-9.999999999999998,2019-01-19,0.6925312455362835,10.692531245536282
17,11.764705882352946,2019-01-20,-1.8509129626612248,13.61561884501417
18,1.1363636363636245,2019-01-22,3.0630487218246523,1.9266850854610278
19,3.333333333333344,2019-01-23,7.471979880986245,4.1386465476529
20,11.578947368421044,2019-01-24,9.818234190000444,1.7607131784206
21,10.112359550561802,2019-01-25,5.007747452314723,5.104612098247079
22,-4.301075268817211,2019-01-26,1.4503836533416543,5.751458922158865
23,-23.58490566037737,2019-01-27,-0.9607080909748754,22.624197569402494
24,-18.36734693877552,2019-01-29,3.7451288397608895,22.112475778536407
25,1.1235955056179805,2019-01-30,8.359016663881212,7.2354211582632315
26,7.407407407407397,2019-01-31,10.987650742765796,3.580243335358399
27,5.000000000000004,2019-02-01,6.372325329597019,1.3723253295970146
28,-18.88888888888889,2019-02-02,2.9752626517719016,21.864151540660792
29,-13.793103448275854,2019-02-03,0.6241994338212554,14.41730288209711
30,31.50684931506849,2019-02-10,2.188954174036013,29.317895141032476
31,46.66666666666666,2019-02-11,-4.371297082654629,51.037963749321285
32,81.81818181818181,2019-02-12,8.887207909242125,72.93097390893969
33,21.875,2019-02-14,15.540055599691124,6.334944400308876
34,-4.5454545454545405,2019-02-15,10.482603547223343,15.028058092677885
35,-35.714285714285715,2019-02-16,6.5909362864356025,42.305222000721315
36,-20.512820512820507,2019-02-17,3.7627500816809145,24.27557059450142
37,-5.714285714285716,2019-02-18,-0.6459840563606039,5.068301657925113
38,-17.777777777777764,2019-02-19,6.807809361430918,24.585587139208684
39,-8.602150537634412,2019-02-22,6.911167553177335,15.513318090811747
40,-28.282828282828287,2019-02-23,2.6199047230920174,30.902733005920304
41,2.7027027027026973,2019-02-24,-0.5017707060419389,3.204473408744636
42,0.0,2019-02-26,2.367282822221449,2.367282822221449
43,26.760563380281702,2019-02-27,6.34584188874008,20.414721491541624
44,27.63157894736841,2019-02-28,8.25099677329968,19.38058217406873
45,-1.1764705882352902,2019-03-01,2.8965845749004306,4.073055163135721
46,4.444444444444452,2019-03-02,-1.1700595311539048,5.614503975598357
47,-4.123711340206171,2019-03-03,-3.988867192036004,0.134844148170167
48,27.380952380952372,2019-03-05,1.3638402547856499,26.017112126166722
49,13.829787234042534,2019-03-06,5.648648368245716,8.181138865796818
50,-2.150537634408612,2019-03-07,7.894157541762718,10.04469517617133
51,-11.214953271028028,2019-03-08,2.8778703548174174,14.092823625845446
52,0.9345794392523477,2019-03-09,-0.7394684312010392,1.674047870453387
53,21.97802197802199,2019-03-10,-3.287313340176217,25.265335318198204
54,22.10526315789474,2019-03-12,1.888134033818663,20.217129124076077
55,13.888888888888884,2019-03-13,6.458389062051205,7.4304998268376785
56,19.819819819819838,2019-03-14,9.015228754947373,10.804591064872465
57,14.655172413793109,2019-03-15,4.364423491894029,10.29074892189908
58,9.756097560975595,2019-03-16,1.0122500886529289,8.743847472322667
59,-11.27819548872181,2019-03-17,-1.2755780825178116,10.002617406204
60,-15.037593984962404,2019-03-19,4.21016733624729,19.247761321209694
61,-15.555555555555555,2019-03-20,8.730613618127071,24.286169173682627
62,-4.23728813559322,2019-03-21,11.202737261408236,15.440025397001456
63,6.194690265486712,2019-03-22,6.345083737564428,0.1503934720777158
64,3.5087719298245723,2019-03-23,2.6550073641952374,0.8537645656293349
65,6.194690265486712,2019-03-24,-0.10741572718333907,6.302105992670051
66,0.8333333333333304,2019-03-26,3.1707844367817275,2.337451103448397
67,7.627118644067776,2019-03-27,7.2909489524286375,0.3361696916391388
68,-0.8333333333333304,2019-03-28,9.343549232706556,10.176882566039886
69,22.314049586776875,2019-03-29,4.0866246975637885,18.227424889213086
70,8.661417322834653,2019-03-30,-0.036141652695540934,8.697558975530194
71,10.084033613445364,2019-03-31,-3.1499066072509776,13.233940220696342
72,-11.486486486486491,2019-04-02,0.993260634027782,12.479747120514274
73,-4.3478260869565295,2019-04-03,4.735637919019495,9.083464005976024
74,-12.977099236641221,2019-04-04,6.391584813522402,19.368684050163623
75,8.3969465648855,2019-04-07,-6.701854010838614,15.098800575724114
76,0.0,2019-04-09,-3.7914011700313193,3.7914011700313193
77,13.157894736842106,2019-04-10,0.14493829856653792,13.012956438275568
78,-15.492957746478865,2019-04-11,2.067429558965968,17.560387305444834
79,-12.12121212121212,2019-04-12,-3.1183856046741227,9.002826516537997
80,-11.627906976744184,2019-04-13,-7.04670796907922,4.581199007664964
