,平均價,DateTime,predict,diff
0,20.1,2019-01-01,19.84990250743755,0.25009749256244973
1,20.1,2019-01-02,19.72129605845837,0.37870394154163023
2,20.1,2019-01-03,19.87123576244785,0.22876423755215214
3,20.1,2019-01-04,19.707902074769653,0.3920979252303489
4,20.0,2019-01-05,19.88513596176182,0.11486403823818137
5,20.2,2019-01-06,19.92855198714383,0.27144801285616893
6,20.1,2019-01-08,19.728198006546922,0.3718019934530794
7,20.1,2019-01-09,19.617042324687663,0.48295767531233835
8,20.1,2019-01-10,19.786450798253526,0.3135492017464756
9,20.1,2019-01-11,19.64632322531983,0.4536767746801722
10,20.0,2019-01-12,19.847501123796718,0.15249887620328195
11,20.2,2019-01-13,19.917499594716336,0.28250040528366327
12,20.1,2019-01-15,19.76039489000123,0.3396051099987716
13,20.1,2019-01-16,19.67710082717908,0.42289917282092304
14,20.1,2019-01-17,19.873365268673307,0.2266347313266941
15,20.1,2019-01-18,19.758429880401692,0.34157011959830896
16,20.0,2019-01-19,19.98277629703922,0.017223702960780685
17,20.1,2019-01-20,20.073365769500068,0.02663423049993341
18,20.1,2019-01-22,19.927921528027245,0.17207847197275683
19,20.1,2019-01-23,19.85522471766804,0.2447752823319611
20,20.1,2019-01-24,20.058257613258004,0.041742386741997706
21,20.1,2019-01-25,19.945840639669022,0.1541593603309792
22,20.0,2019-01-26,20.16837078087123,0.16837078087122848
23,20.1,2019-01-27,20.252761242165295,0.15276124216529396
24,20.1,2019-01-29,20.071323085885147,0.028676914114853957
25,20.1,2019-01-30,19.981527394132108,0.11847260586789332
26,20.1,2019-01-31,20.16445563785413,0.06445563785412745
27,20.4,2019-02-01,20.029367723860467,0.3706322761395313
28,20.0,2019-02-02,20.227233464341005,0.22723346434100478
29,20.3,2019-02-03,20.285418670967605,0.014581329032395729
30,20.0,2019-02-10,20.14673306724941,0.1467330672494107
31,20.2,2019-02-11,20.159660890784906,0.040339109215093316
32,20.1,2019-02-12,19.887818346380445,0.212181653619556
33,20.1,2019-02-14,19.901098414398177,0.19890158560182414
34,20.1,2019-02-15,19.732174853242014,0.36782514675798694
35,20.1,2019-02-16,19.902590574923526,0.19740942507647574
36,20.3,2019-02-17,19.937283118610075,0.3627168813899253
37,20.1,2019-02-18,19.953700716789733,0.14629928321026853
38,20.1,2019-02-19,19.709360951802108,0.39063904819789386
39,20.1,2019-02-22,19.581366717011925,0.5186332829880769
40,20.1,2019-02-23,19.76380512199572,0.3361948780042816
41,20.1,2019-02-24,19.813127224172007,0.28687277582799453
42,20.1,2019-02-26,19.597279058863613,0.5027209411363884
43,20.0,2019-02-27,19.486921882216308,0.5130781177836923
44,20.1,2019-02-28,19.65678474640942,0.44321525359058
45,20.1,2019-03-01,19.515343128106608,0.5846568718933938
46,20.1,2019-03-02,19.711801668838014,0.38819833116198765
47,20.1,2019-03-03,19.77332993968261,0.3266700603173902
48,20.1,2019-03-05,19.601670730598112,0.49832926940188926
49,20.1,2019-03-06,19.500932270063494,0.5990677299365075
50,20.1,2019-03-07,19.67738323244236,0.422616767557642
51,20.1,2019-03-08,19.54036987582262,0.5596301241773816
52,20.0,2019-03-09,19.740795135013574,0.25920486498642603
53,20.1,2019-03-10,19.80478343867961,0.295216561320391
54,20.1,2019-03-12,19.6142187745224,0.48578122547760216
55,20.3,2019-03-13,19.51405511310217,0.7859448868978305
56,20.1,2019-03-14,19.689904785476987,0.41009521452301456
57,20.1,2019-03-15,19.55193630398423,0.5480636960157703
58,20.1,2019-03-16,19.751026194309713,0.3489738056902887
59,20.1,2019-03-17,19.814353013543013,0.2856469864569888
60,20.1,2019-03-19,19.62525488980574,0.474745110194263
61,20.1,2019-03-20,19.52488190490379,0.5751180950962116
62,20.1,2019-03-21,19.699596078091947,0.4004039219080546
63,20.1,2019-03-22,19.56134716661137,0.5386528333886318
64,20.1,2019-03-23,19.760632444906076,0.3393675550939257
65,20.1,2019-03-24,19.82404567217424,0.2759543278257617
66,20.1,2019-03-26,19.632063915134577,0.4679360848654248
67,20.1,2019-03-27,19.532416294782028,0.5675837052179737
68,20.1,2019-03-28,19.709324303134295,0.39067569686570636
69,20.1,2019-03-29,19.57229952534206,0.5277004746579408
70,20.1,2019-03-30,19.772544934351973,0.32745506564802795
71,20.1,2019-03-31,19.836432475578526,0.26356752442147524
72,20.2,2019-04-02,19.648180722635225,0.5518192773647748
73,20.1,2019-04-03,19.547303025681728,0.5526969743182732
