,平均價,DateTime,predict,diff
0,48.4,2019-01-01,55.28153031958161,6.881530319581614
1,45.3,2019-01-02,52.37588916814432,7.075889168144322
2,43.1,2019-01-03,52.31760811332246,9.217608113322456
3,36.1,2019-01-04,53.03618512988653,16.936185129886532
4,35.9,2019-01-05,52.049218849130796,16.149218849130797
5,35.8,2019-01-06,49.06691036227624,13.266910362276242
6,40.2,2019-01-08,44.28871074552805,4.088710745528047
7,36.7,2019-01-09,40.79409033720949,4.094090337209487
8,37.4,2019-01-10,40.21929285362919,2.819292853629193
9,37.4,2019-01-11,40.4713286732597,3.0713286732597
10,35.7,2019-01-12,39.13270314951941,3.432703149519405
11,40.6,2019-01-13,35.909696142363636,4.690303857636366
12,49.8,2019-01-15,33.430009852687185,16.369990147312812
13,45.6,2019-01-16,29.99011367023181,15.609886329768191
14,38.2,2019-01-17,29.57019462326912,8.629805376730882
15,37.1,2019-01-18,30.071594687198754,7.028405312801247
16,38.4,2019-01-19,29.073956050565286,9.326043949434712
17,33.4,2019-01-20,26.2998241023003,7.1001758976997
18,37.5,2019-01-22,24.656776457828585,12.843223542171415
19,36.5,2019-01-23,21.808033906383763,14.691966093616237
20,37.1,2019-01-24,22.022068227124315,15.077931772875687
21,41.8,2019-01-25,23.20298885598514,18.597011144014857
22,44.4,2019-01-26,22.933254699124518,21.46674530087548
23,43.9,2019-01-27,20.90920952002307,22.99079047997693
24,47.2,2019-01-29,21.21174402076453,25.988255979235472
25,48.0,2019-01-30,19.101017293335932,28.898982706664068
26,58.1,2019-01-31,20.008089779327573,38.09191022067243
27,75.7,2019-02-01,21.85123455156123,53.84876544843877
28,103.0,2019-02-02,22.183882867370663,80.81611713262933
29,105.2,2019-02-03,20.700937151883767,84.49906284811624
30,67.5,2019-02-10,26.357273832644783,41.14272616735522
31,54.3,2019-02-11,23.436241353394962,30.863758646605035
32,48.3,2019-02-12,27.173985554818557,21.12601444518144
33,44.1,2019-02-14,25.59420519707607,18.50579480292393
34,46.2,2019-02-15,27.05178439832039,19.148215601679613
35,48.9,2019-02-16,26.86220674147126,22.037793258528737
36,50.3,2019-02-17,24.807879536734337,25.49212046326566
37,48.9,2019-02-18,23.21296846654873,25.687031533451268
38,56.3,2019-02-19,26.45168130702415,29.848318692975848
39,55.8,2019-02-22,24.405682255246433,31.394317744753565
40,58.1,2019-02-23,23.618726074541893,34.48127392545811
41,63.6,2019-02-24,20.973322771166934,42.62667722883307
42,57.1,2019-02-26,21.29906283215425,35.80093716784575
43,59.3,2019-02-27,17.819060272312047,41.480939727687954
44,59.0,2019-02-28,17.48517733400618,41.51482266599382
45,65.7,2019-03-01,18.085472204943233,47.61452779505677
46,64.1,2019-03-02,17.02391164888634,47.076088351113654
47,66.7,2019-03-03,14.192441696320266,52.50755830367974
48,64.0,2019-03-05,15.099229681926895,48.90077031807311
49,60.1,2019-03-06,11.534811772351,48.565188227649
50,58.0,2019-03-07,11.173716087385962,46.82628391261404
51,62.0,2019-03-08,11.846253523985613,50.15374647601439
52,73.3,2019-03-09,10.921354155396893,62.378645844603106
53,97.5,2019-03-10,8.297619930355921,89.20238006964408
54,64.4,2019-03-12,11.33792525658743,53.06207474341257
55,66.2,2019-03-13,8.105378135758063,58.094621864241944
56,71.9,2019-03-14,8.077462941638874,63.822537058361135
57,68.5,2019-03-15,9.13121024035457,59.36878975964543
58,65.0,2019-03-16,8.62978322436042,56.37021677563958
59,65.6,2019-03-17,6.453475723402652,59.14652427659734
60,67.1,2019-03-19,11.760165719560447,55.33983428043955
61,63.0,2019-03-20,8.913761149772876,54.086238850227126
62,62.9,2019-03-21,9.20903400301551,53.69096599698449
63,61.6,2019-03-22,10.549471293104457,51.05052870689555
64,68.5,2019-03-23,10.305869091593376,58.19413090840662
65,66.8,2019-03-24,8.343334080217112,58.456665919782886
66,57.9,2019-03-26,11.420464836507506,46.47953516349249
67,54.7,2019-03-27,8.664228297489256,46.03577170251074
68,52.8,2019-03-28,8.970708729112534,43.82929127088747
69,49.5,2019-03-29,10.284824055310038,39.21517594468996
70,53.6,2019-03-30,9.996992825468897,43.6030071745311
71,53.3,2019-03-31,7.917004834825096,45.382995165174904
72,60.2,2019-04-02,9.153144340782426,51.04685565921758
73,64.9,2019-04-03,6.163367879935223,58.73663212006478
74,69.3,2019-04-04,6.225799683331309,63.07420031666869
75,63.8,2019-04-07,4.322871218668983,59.47712878133102
76,61.3,2019-04-09,8.667795513941595,52.6322044860584
77,57.7,2019-04-10,5.493855505694053,52.20614449430595
78,48.3,2019-04-11,5.338956243498456,42.96104375650154
79,52.5,2019-04-12,6.021069179768226,46.478930820231774
80,50.2,2019-04-13,5.284506125642334,44.915493874357665
81,47.4,2019-04-14,2.9273427002999206,44.472657299700074
82,47.2,2019-04-16,4.850522357115338,42.349477642884665
83,45.4,2019-04-17,1.6144354128364782,43.78556458716352
84,37.4,2019-04-18,1.4037008442668508,35.99629915573315
85,40.5,2019-04-19,2.110061596106931,38.38993840389307
86,43.2,2019-04-20,1.406299337607976,41.79370066239203
87,45.3,2019-04-21,-0.8817853209303976,46.181785320930395
88,46.9,2019-04-23,1.251532625113093,45.648467374886906
89,44.7,2019-04-24,-1.7658475918787533,46.465847591878756
90,40.5,2019-04-25,-1.7658080689332891,42.26580806893329
91,52.7,2019-04-26,-0.7839240453643797,53.48392404536438
92,56.0,2019-04-27,-1.1999227859061603,57.19992278590616
93,54.2,2019-04-28,-3.2009788899515854,57.40097888995159
94,45.0,2019-04-30,0.31507790199058405,44.684922098009416
95,41.9,2019-05-01,-2.442808932188932,44.34280893218893
96,40.4,2019-05-02,-2.230198872388115,42.630198872388114
97,39.1,2019-05-03,-1.00932969854572,40.10932969854572
98,40.0,2019-05-04,-1.2248064280277973,41.2248064280278
99,39.7,2019-05-05,-3.0819058395679733,42.781905839567976
100,45.9,2019-05-07,-0.8692979030797687,46.76929790307977
101,42.4,2019-05-08,-3.549718310810149,45.94971831081015
102,48.6,2019-05-09,-3.312524680436603,51.912524680436604
103,44.3,2019-05-10,-2.087568541115928,46.387568541115925
104,43.0,2019-05-11,-2.329703584035854,45.329703584035855
105,40.4,2019-05-12,-4.242243462678643,44.64224346267864
106,46.8,2019-05-14,-0.019707972868346246,46.81970797286834
107,52.3,2019-05-15,-2.776243405480137,55.076243405480135
108,59.4,2019-05-17,-1.536011024839155,60.93601102483915
109,45.1,2019-05-18,-1.8870918867606288,46.98709188676063
110,38.3,2019-05-19,-3.920216170774204,42.2202161707742
111,42.4,2019-05-21,-0.8554927042126295,43.25549270421263
112,39.4,2019-05-22,-3.630538741492515,43.030538741492514
113,41.6,2019-05-23,-3.672359222430863,45.272359222430865
114,41.7,2019-05-24,-2.3982467898066133,44.098246789806616
115,43.0,2019-05-25,-2.746484097921943,45.74648409792194
116,39.7,2019-05-26,-4.725013382874323,44.425013382874326
117,41.4,2019-05-28,-1.5390488183947042,42.9390488183947
118,41.0,2019-05-29,-4.114854242106908,45.11485424210691
119,38.7,2019-05-30,-3.9342714314625127,42.634271431462516
120,40.8,2019-05-31,-2.4249660747449724,43.22496607474497
121,39.8,2019-06-01,-2.4788054241231023,42.2788054241231
122,38.5,2019-06-02,-4.150115665065108,42.65011566506511
123,38.3,2019-06-04,-0.3734629021031708,38.67346290210317
124,35.3,2019-06-05,-2.542006048277891,37.84200604827789
125,38.3,2019-06-06,-1.9646996969012849,40.26469969690128
126,47.8,2019-06-07,-0.06386783020951725,47.863867830209514
127,26.9,2019-06-08,0.3000758425560548,26.599924157443944
128,42.9,2019-06-11,2.9566386002213108,39.94336139977869
129,39.8,2019-06-12,1.2227297866206328,38.577270213379364
130,43.1,2019-06-13,2.213526212556772,40.88647378744323
131,38.7,2019-06-14,4.53809484494888,34.16190515505112
132,39.9,2019-06-15,5.228429804646488,34.67157019535351
133,37.0,2019-06-18,8.583841730725915,28.416158269274085
134,35.9,2019-06-19,7.125878634718347,28.77412136528165
135,35.2,2019-06-20,8.372922459231681,26.82707754076832
136,36.7,2019-06-21,10.89094555751083,25.80905444248917
137,41.6,2019-06-22,11.771049458505551,29.82895054149445
138,40.8,2019-06-23,10.989803407175806,29.81019659282419
139,41.1,2019-06-25,15.2214957080966,25.878504291903404
140,41.3,2019-06-26,13.88026172045492,27.41973827954508
141,41.3,2019-06-27,15.20473100607418,26.095268993925817
142,41.9,2019-06-28,17.790390514081647,24.10960948591835
143,39.3,2019-06-29,18.718674745967977,20.58132525403202
144,36.1,2019-06-30,17.95463341555777,18.145366584442232
145,39.1,2019-07-02,21.749140826533285,17.350859173466716
146,43.0,2019-07-03,20.37413767910096,22.62586232089904
147,43.2,2019-07-04,21.64486468035613,21.555135319643874
148,48.1,2019-07-05,24.16192906146644,23.93807093853356
149,44.4,2019-07-06,25.002312854684845,19.397687145315153
150,48.8,2019-07-07,24.14306664042909,24.656933359570907
151,47.6,2019-07-09,27.188523987594877,20.411476012405124
152,47.6,2019-07-10,25.7097173572372,21.890282642762802
153,41.8,2019-07-11,26.863898191153716,14.936101808846281
154,44.1,2019-07-12,29.265158925278953,14.834841074721048
155,42.5,2019-07-13,29.970094821718675,12.529905178281325
156,42.0,2019-07-14,29.00320478597664,12.996795214023361
157,51.6,2019-07-16,31.42229838078503,20.17770161921497
158,72.0,2019-07-17,29.84639237012502,42.15360762987498
159,52.9,2019-07-18,30.886785732691454,22.013214267308545
160,54.9,2019-07-19,33.22285604179011,21.67714395820989
161,49.3,2019-07-20,33.874636697149604,15.425363302850393
162,46.3,2019-07-21,32.880629316643706,13.419370683356291
163,46.9,2019-07-23,35.85816350032419,11.04183649967581
164,47.5,2019-07-24,34.39850633096783,13.101493669032173
165,48.1,2019-07-25,35.48729068574576,12.61270931425424
166,65.6,2019-07-26,37.963658031302046,27.63634196869795
167,71.1,2019-07-27,38.781546239094354,32.31845376090564
168,71.4,2019-07-28,38.005974352896146,33.39402564710386
169,80.3,2019-07-30,41.458189806371976,38.84181019362802
170,98.0,2019-07-31,40.36689334451301,57.63310665548699
171,99.3,2019-08-01,41.87046670424001,57.42953329575999
172,103.7,2019-08-02,44.82364083524668,58.876359164753325
173,102.1,2019-08-03,46.12967303506328,55.97032696493672
174,105.4,2019-08-04,45.86022523492358,59.53977476507642
175,125.3,2019-08-06,55.371441369259955,69.92855863074004
