,平均價,DateTime,predict,diff
0,15.4,2019-01-01,13.883995600299222,1.516004399700778
1,17.8,2019-01-02,13.626089293816602,4.173910706183399
2,14.8,2019-01-03,13.43330823479515,1.36669176520485
3,16.3,2019-01-04,12.528218858452512,3.771781141547489
4,14.3,2019-01-05,12.11912115907397,2.180878840926031
5,14.9,2019-01-06,12.730769562118207,2.1692304378817937
6,12.3,2019-01-08,12.757795638572883,0.4577956385728825
7,11.2,2019-01-09,12.585624585886213,1.3856245858862142
8,11.6,2019-01-10,12.451271122764675,0.8512711227646754
9,8.0,2019-01-11,11.618371528776633,3.618371528776633
10,12.3,2019-01-12,11.265329089299009,1.0346709107009922
11,9.8,2019-01-13,11.936656244122288,2.136656244122287
12,11.8,2019-01-15,11.720296327841188,0.07970367215881247
13,12.0,2019-01-16,11.648490645107673,0.35150935489232715
14,12.0,2019-01-17,11.64798993412457,0.3520100658754295
15,12.8,2019-01-18,10.940345176698504,1.8596548233014971
16,10.6,2019-01-19,10.760347648338614,0.1603476483386146
17,11.6,2019-01-20,11.593836880554269,0.006163119445730558
18,12.9,2019-01-22,12.076510943682258,0.8234890563177419
19,15.8,2019-01-23,12.19258838090477,3.607411619095231
20,13.1,2019-01-24,12.384798431904875,0.7152015680951251
21,13.0,2019-01-25,11.887370792092199,1.1126292079078013
22,16.9,2019-01-26,11.886741942132305,5.013258057867693
23,13.0,2019-01-27,12.924582979642596,0.0754170203574045
24,15.6,2019-01-29,13.671038997763612,1.9289610022363881
25,14.0,2019-01-30,13.964442318602364,0.03555768139763593
26,15.5,2019-01-31,14.297352954017999,1.2026470459820011
27,15.6,2019-02-01,13.922371990012426,1.6776280099875738
28,13.0,2019-02-02,14.036856946296945,1.036856946296945
29,13.9,2019-02-03,15.130418305692945,1.230418305692945
30,17.4,2019-02-10,17.189041979010796,0.21095802098920302
31,20.5,2019-02-11,14.0215493076675,6.478450692332499
32,20.6,2019-02-12,17.5539231625507,3.046076837449302
33,18.4,2019-02-14,17.570649670589784,0.8293503294102145
34,18.8,2019-02-15,16.80851786817811,1.9914821318218898
35,17.1,2019-02-16,16.478914323024117,0.6210856769758841
36,15.7,2019-02-17,17.111543345381147,1.4115433453811477
37,20.0,2019-02-18,13.618693273497687,6.381306726502313
38,19.6,2019-02-19,16.81872551502565,2.7812744849743503
39,18.8,2019-02-22,15.207533452200911,3.5924665477990896
40,20.5,2019-02-23,14.630054083637788,5.869945916362212
41,18.2,2019-02-24,15.04273379675933,3.1572662032406686
42,19.3,2019-02-26,14.717359668061118,4.582640331938883
43,18.3,2019-02-27,14.304575899996722,3.9954241000032784
44,16.9,2019-02-28,13.951063846764931,2.948936153235067
45,15.9,2019-03-01,12.895656283979509,3.0043437160204913
46,14.6,2019-03-02,12.333354054082413,2.2666459459175865
47,13.5,2019-03-03,12.786182027040072,0.7138179729599283
48,14.9,2019-03-05,12.303706882067099,2.596293117932902
49,15.4,2019-03-06,12.040221744444349,3.3597782555556517
50,16.4,2019-03-07,11.85292440595546,4.547075594044539
51,17.2,2019-03-08,10.979665021315787,6.220334978684212
52,20.7,2019-03-09,10.616792581631449,10.08320741836855
53,19.4,2019-03-10,11.291964804376507,8.108035195623492
54,32.0,2019-03-12,11.804386213606,20.195613786394
55,29.9,2019-03-13,11.771592364510553,18.128407635489445
56,40.6,2019-03-14,11.80151491987068,28.79848508012932
57,41.2,2019-03-15,11.132548945599728,30.067451054400273
58,48.8,2019-03-16,10.967290946454797,37.8327090535452
59,50.3,2019-03-17,11.804145961374488,38.49585403862551
60,54.2,2019-03-19,14.156667744878561,40.04333225512144
61,47.6,2019-03-20,14.154409925695536,33.44559007430446
62,42.0,2019-03-21,14.200658321058814,27.799341678941186
63,30.6,2019-03-22,13.489502779966928,17.110497220033075
64,33.8,2019-03-23,13.262925883066327,20.53707411693367
65,32.0,2019-03-24,14.003036620494079,17.99696337950592
66,38.7,2019-03-26,14.636845665810876,24.06315433418913
67,42.7,2019-03-27,14.539299674644706,28.160700325355297
68,45.5,2019-03-28,14.453977255808539,31.04602274419146
69,45.8,2019-03-29,13.607874440971134,32.19212555902887
70,41.5,2019-03-30,13.261045879724474,28.238954120275526
71,36.1,2019-03-31,13.886023399966609,22.21397660003339
72,33.0,2019-04-02,14.641835697147773,18.358164302852227
73,25.7,2019-04-03,14.480127667311695,11.219872332688304
74,22.5,2019-04-04,14.340618381258693,8.159381618741307
75,22.8,2019-04-07,13.601047261731631,9.19895273826837
76,16.6,2019-04-09,12.584217146771747,4.015782853228254
77,14.2,2019-04-10,12.452480713944869,1.7475192860551303
78,11.3,2019-04-11,12.403651326629667,1.1036513266296666
79,10.1,2019-04-12,11.621814615493154,1.5218146154931542
80,9.8,2019-04-13,11.366958043570694,1.5669580435706933
81,10.2,2019-04-14,12.160955219902695,1.9609552199026954
82,9.2,2019-04-16,11.866555864080901,2.6665558640809017
83,10.2,2019-04-17,11.923905367168102,1.7239053671681024
84,8.5,2019-04-18,12.04192817263592,3.54192817263592
85,8.4,2019-04-19,11.462426843795527,3.062426843795526
86,13.0,2019-04-20,11.380968564233456,1.6190314357665443
87,10.1,2019-04-21,12.318917405844047,2.2189174058440475
88,13.2,2019-04-23,12.568213326280627,0.6317866737193718
89,10.1,2019-04-24,12.732010560692933,2.632010560692933
90,9.4,2019-04-25,12.931048031712578,3.5310480317125776
91,10.4,2019-04-26,12.411026875089293,2.011026875089293
92,12.6,2019-04-27,12.377264179069636,0.22273582093036381
93,12.7,2019-04-28,13.316479219968047,0.6164792199680473
