DateTime,Original,Predict,Loss,Mean
2019-01-01,-4.017857142857141,-3.935741,0.004584202175647687,8.480192881880477
2019-01-02,39.037433155080215,15.708735,0.004584202175647687,8.480192881880477
2019-01-03,64.73684210526315,41.360996,0.004584202175647687,8.480192881880477
2019-01-04,40.46511627906977,37.71599,0.004584202175647687,8.480192881880477
2019-01-05,16.923076923076906,8.971983,0.004584202175647687,8.480192881880477
2019-01-06,-4.792332268370601,-7.5177107,0.004584202175647687,8.480192881880477
2019-01-08,12.25165562913908,-9.50285,0.004584202175647687,8.480192881880477
2019-01-09,8.881578947368428,5.9707522,0.004584202175647687,8.480192881880477
2019-01-10,6.040268456375841,3.3369024,0.004584202175647687,8.480192881880477
2019-01-11,-16.814159292035402,-10.845767,0.004584202175647687,8.480192881880477
2019-01-12,-22.054380664652577,-19.10691,0.004584202175647687,8.480192881880477
2019-01-13,-20.88607594936709,-16.61383,0.004584202175647687,8.480192881880477
2019-01-15,-12.765957446808509,-11.6642,0.004584202175647687,8.480192881880477
2019-01-16,0.7751937984496138,-4.4486217,0.004584202175647687,8.480192881880477
2019-01-17,6.400000000000006,7.5685654,0.004584202175647687,8.480192881880477
2019-01-18,4.471544715447152,8.30495,0.004584202175647687,8.480192881880477
2019-01-19,1.923076923076916,-2.3875208,0.004584202175647687,8.480192881880477
2019-01-20,-1.1278195488721774,-2.8342557,0.004584202175647687,8.480192881880477
2019-01-22,5.058365758754868,1.455425,0.004584202175647687,8.480192881880477
2019-01-23,9.433962264150944,1.8791776,0.004584202175647687,8.480192881880477
2019-01-24,13.688212927756632,8.994818,0.004584202175647687,8.480192881880477
2019-01-25,2.592592592592591,9.438377,0.004584202175647687,8.480192881880477
2019-01-26,-7.241379310344831,-9.065844,0.004584202175647687,8.480192881880477
2019-01-27,-12.374581939799334,-11.14282,0.004584202175647687,8.480192881880477
2019-01-29,-5.776173285198549,-4.092266,0.004584202175647687,8.480192881880477
2019-01-30,-10.408921933085491,-3.4272833,0.004584202175647687,8.480192881880477
2019-01-31,2.6717557251908275,-8.297914,0.004584202175647687,8.480192881880477
2019-02-01,4.214559386973171,5.154008,0.004584202175647687,8.480192881880477
2019-02-02,22.821576763485485,7.129963,0.004584202175647687,8.480192881880477
2019-02-03,-6.691449814126383,7.120891,0.004584202175647687,8.480192881880477
2019-02-04,-10.66176470588235,-11.445936,0.004584202175647687,8.480192881880477
2019-02-10,19.594594594594586,-16.56652,0.004584202175647687,8.480192881880477
2019-02-11,-17.131474103585663,30.579575,0.004584202175647687,8.480192881880477
2019-02-12,-23.868312757201643,-22.741497,0.004584202175647687,8.480192881880477
2019-02-14,-63.5593220338983,-51.723545,0.004584202175647687,8.480192881880477
2019-02-15,-1.4423076923076985,-32.304497,0.004584202175647687,8.480192881880477
2019-02-16,18.37837837837837,29.88351,0.004584202175647687,8.480192881880477
2019-02-17,87.5968992248062,50.806393,0.004584202175647687,8.480192881880477
2019-02-18,-0.48780487804879225,20.547096,0.004584202175647687,8.480192881880477
2019-02-19,-12.328767123287664,-16.480625,0.004584202175647687,8.480192881880477
2019-02-22,-13.636363636363635,-12.085156,0.004584202175647687,8.480192881880477
2019-02-23,8.333333333333348,-2.1109376,0.004584202175647687,8.480192881880477
2019-02-24,4.166666666666674,12.062087,0.004584202175647687,8.480192881880477
2019-02-26,-6.698564593301427,-2.1298242,0.004584202175647687,8.480192881880477
2019-02-27,7.692307692307688,-13.583306,0.004584202175647687,8.480192881880477
2019-02-28,7.4999999999999964,24.991886,0.004584202175647687,8.480192881880477
2019-03-01,43.07692307692307,5.788933,0.004584202175647687,8.480192881880477
2019-03-02,26.890756302520998,11.654902,0.004584202175647687,8.480192881880477
2019-03-03,25.58139534883721,27.83208,0.004584202175647687,8.480192881880477
2019-03-05,-1.433691756272392,-2.558392,0.004584202175647687,8.480192881880477
2019-03-06,-10.264900662251652,-12.310356,0.004584202175647687,8.480192881880477
2019-03-07,-2.222222222222225,2.9535322,0.004584202175647687,8.480192881880477
2019-03-08,-9.45454545454546,-6.5740976,0.004584202175647687,8.480192881880477
2019-03-09,5.535055350553497,-9.825853,0.004584202175647687,8.480192881880477
2019-03-10,53.40909090909092,16.775684,0.004584202175647687,8.480192881880477
2019-03-12,53.012048192771104,48.50599,0.004584202175647687,8.480192881880477
2019-03-13,22.37762237762237,25.185768,0.004584202175647687,8.480192881880477
2019-03-14,-22.962962962962962,-16.422905,0.004584202175647687,8.480192881880477
2019-03-15,-12.598425196850405,-20.70522,0.004584202175647687,8.480192881880477
2019-03-16,-12.571428571428564,-3.118712,0.004584202175647687,8.480192881880477
2019-03-17,-15.705128205128206,-6.9065075,0.004584202175647687,8.480192881880477
2019-03-19,-16.51651651651651,-22.19968,0.004584202175647687,8.480192881880477
2019-03-20,-0.6535947712418391,-9.031311,0.004584202175647687,8.480192881880477
2019-03-21,16.349809885931553,15.345502,0.004584202175647687,8.480192881880477
2019-03-22,10.791366906474819,8.686504,0.004584202175647687,8.480192881880477
2019-03-23,-7.236842105263152,-0.1399231,0.004584202175647687,8.480192881880477
2019-03-24,-3.5947712418300766,-6.2798634,0.004584202175647687,8.480192881880477
2019-03-26,-12.337662337662337,-3.393084,0.004584202175647687,8.480192881880477
2019-03-27,10.283687943262422,-3.960981,0.004584202175647687,8.480192881880477
2019-03-28,1.3559322033898311,7.232376,0.004584202175647687,8.480192881880477
2019-03-29,13.33333333333333,3.644158,0.004584202175647687,8.480192881880477
2019-03-30,-4.823151125401926,0.42690706,0.004584202175647687,8.480192881880477
