DateTime,Original,Predict,Loss,MSE,Mean
2019-03-24,32.0,55.020813,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-03-26,32.3,56.658028,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-03-27,31.8,54.92563,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-03-28,32.6,47.401344,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-03-29,32.6,46.830082,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-03-30,33.6,51.544415,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-03-31,30.7,54.64006,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-02,31.0,53.225765,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-03,34.2,56.793045,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-04,31.6,56.736237,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-07,32.9,55.880905,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-09,32.9,52.725243,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-10,32.2,50.770485,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-11,33.0,46.88631,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-12,32.0,42.208164,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-13,30.8,35.29489,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-14,30.2,33.155624,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-16,29.7,34.642902,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-17,30.8,38.25369,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-18,30.7,40.732563,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-19,29.4,42.969,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-20,29.7,42.14262,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-21,28.3,40.873276,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-23,27.8,40.231094,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-24,28.4,38.312042,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-25,28.8,36.386013,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-26,28.4,34.34761,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-27,27.4,34.099297,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-28,25.6,32.83531,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-04-30,25.9,37.60737,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-01,27.6,36.823513,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-02,28.3,34.85949,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-03,29.4,35.60691,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-04,28.3,37.24127,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-05,28.0,38.629463,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-07,30.5,40.457092,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-08,30.8,39.61544,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-09,29.2,39.43398,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-10,29.6,45.335384,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-11,29.7,48.55712,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-12,29.6,50.78746,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-14,30.9,50.82165,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-15,30.7,50.90017,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-17,30.8,53.308563,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-18,33.1,53.042343,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-19,36.4,51.072906,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-21,36.7,45.238834,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-22,39.0,39.937233,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-23,35.9,36.26332,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-24,34.6,31.063877,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-25,34.3,28.864386,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-26,32.7,27.896448,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-28,34.8,33.749676,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-29,32.8,44.754932,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-30,30.0,47.162388,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-05-31,31.8,48.707306,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-01,34.0,51.117973,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-02,33.5,52.441452,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-04,31.5,51.811623,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-05,31.2,46.955723,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-06,33.8,43.755844,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-07,33.4,36.546276,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-08,33.3,31.954565,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-11,35.0,29.57544,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-12,32.3,29.84988,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-13,31.5,32.585224,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-14,30.7,32.98609,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-15,30.3,30.335953,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-16,31.5,26.915829,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-18,31.8,26.094875,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-19,30.0,25.58973,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-20,30.5,25.88591,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-21,30.7,27.876684,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-22,29.5,32.636547,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-23,27.1,33.748253,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-25,25.2,33.962135,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-26,25.9,32.432835,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-27,25.9,29.24909,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-28,24.9,26.4128,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-29,23.4,24.773392,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-06-30,21.5,22.531841,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-02,20.6,21.13354,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-03,22.1,21.104877,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-04,22.6,21.688904,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-05,21.9,21.50683,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-06,22.4,20.777851,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-07,21.6,19.881084,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-09,20.8,19.26953,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-10,21.0,18.714674,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-11,21.300000000000004,18.793343,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-12,20.1,19.382475,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-13,20.4,19.705582,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-14,20.7,19.991972,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-16,20.6,20.352024,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-17,20.6,20.490791,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-18,22.800000000000004,20.787254,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-19,25.5,20.292933,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-20,24.1,21.95103,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-21,21.5,21.537067,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-23,22.1,20.597164,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-24,22.7,20.167103,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-25,22.4,19.149868,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-26,22.3,19.506737,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-27,23.0,19.747112,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-28,23.0,24.938095,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-30,24.3,25.62238,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-07-31,27.4,26.895931,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-01,27.4,27.757118,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-02,28.2,27.225819,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-03,27.7,25.950039,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-04,28.6,23.145382,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-06,28.7,23.01724,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-07,30.2,24.482422,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-08,30.5,25.111454,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-09,28.5,27.176414,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-10,27.3,27.069977,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-11,25.4,27.55346,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-13,24.5,25.193352,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-14,26.6,23.267803,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-15,25.9,22.060867,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-18,27.6,20.583809,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-20,27.6,20.319992,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-21,27.3,20.127035,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-22,29.4,20.53744,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-23,31.4,22.256353,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-24,28.3,26.763315,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-25,29.3,25.94514,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-27,29.9,27.830807,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-28,27.4,31.366428,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-29,27.1,27.525816,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-30,28.4,24.502733,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-08-31,28.4,22.127483,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-01,33.0,21.111044,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-03,33.4,22.583414,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-04,32.3,24.232185,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-05,31.5,28.273106,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-06,29.9,27.704891,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-07,27.7,26.296537,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-08,27.8,24.575884,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-10,27.5,23.806461,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-11,29.1,23.9916,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-12,30.4,25.88713,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-13,27.4,28.596077,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-14,25.4,29.273949,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-17,25.1,29.951971,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-18,26.1,33.268333,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-19,26.4,32.44868,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-20,25.6,31.56643,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-21,25.5,33.718845,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-22,25.5,35.373325,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-24,24.8,32.497814,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-25,27.9,28.931595,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-26,29.6,26.809359,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-27,26.4,26.193466,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-28,27.1,25.708925,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-09-29,27.9,26.797256,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-01,25.7,31.55406,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-02,23.6,31.985987,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-03,25.8,28.186224,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-04,29.9,28.774578,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-05,29.2,28.312012,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-06,28.2,26.606947,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-08,28.3,27.20263,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-09,27.1,30.480095,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-10,26.7,32.302822,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-11,26.4,33.561188,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-12,26.4,32.609154,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-13,27.3,32.470047,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-15,28.5,32.543133,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-16,27.0,35.00154,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-18,25.9,34.61416,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-19,26.7,33.120472,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-20,25.7,32.1765,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-22,23.8,30.413542,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-23,23.6,27.237705,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-24,24.1,25.151588,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-25,24.8,25.613396,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-26,26.0,25.388855,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-27,24.5,26.39943,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-29,23.9,28.06131,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-30,23.5,32.189537,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-10-31,24.0,33.47308,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-01,22.9,33.650692,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-02,22.3,31.336409,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-03,21.300000000000004,29.620584,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-05,23.1,28.340998,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-06,22.9,28.085121,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-07,22.1,27.418447,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-08,22.1,29.89952,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-09,21.6,31.307907,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-10,21.5,29.042078,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-12,22.800000000000004,29.335365,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-13,23.2,29.357359,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-15,23.4,32.395878,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-16,22.9,30.40512,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-17,21.6,28.765638,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-19,21.700000000000003,25.861752,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-20,20.8,26.63749,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-21,20.8,25.700811,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-22,20.5,26.233597,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-23,18.8,27.126932,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-24,20.1,28.268099,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-26,23.6,28.04589,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-27,23.8,28.787107,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-28,23.1,30.17554,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-29,21.700000000000003,29.233131,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-11-30,22.6,27.863571,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-01,24.6,28.23415,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-03,26.3,30.175138,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-04,24.9,32.90194,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-05,23.0,37.542168,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-06,22.3,35.97048,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-07,22.4,34.78452,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-08,22.4,32.47864,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-10,24.4,31.354074,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-11,27.1,30.641619,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-12,28.4,36.46199,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-13,31.6,37.935703,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-14,36.5,37.8442,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-15,33.5,35.395393,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-17,32.6,33.232204,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-18,32.9,32.446102,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-19,31.1,30.88813,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-20,30.1,33.504032,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-21,31.9,35.35056,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-22,32.0,33.408726,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-24,32.6,35.586,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-25,35.3,33.05547,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-26,34.8,33.31718,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-27,34.0,32.95451,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-28,33.2,32.29894,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-29,32.6,32.5409,0.04124250016284228,0.04124250219838765,12.162017897538915
2019-12-31,32.2,34.91038,0.04124250016284228,0.04124250219838765,12.162017897538915
