DateTime,Original,Predict,Loss,Mean
2019-01-01,-1.5267175572519,6.1178837,0.006402034062135304,12.626172532712822
2019-01-02,19.379844961240302,9.415838,0.006402034062135304,12.626172532712822
2019-01-03,15.58441558441559,-3.1609473,0.006402034062135304,12.626172532712822
2019-01-04,-16.85393258426966,0.40254325,0.006402034062135304,12.626172532712822
2019-01-05,10.135135135135133,-3.496018,0.006402034062135304,12.626172532712822
2019-01-06,-12.269938650306745,-3.2416925,0.006402034062135304,12.626172532712822
2019-01-08,4.195804195804187,-0.616855,0.006402034062135304,12.626172532712822
2019-01-09,-17.4496644295302,-5.85235,0.006402034062135304,12.626172532712822
2019-01-10,-8.943089430894325,-4.180469,0.006402034062135304,12.626172532712822
2019-01-11,3.571428571428581,-7.0533643,0.006402034062135304,12.626172532712822
2019-01-12,-31.034482758620687,-2.3461156,0.006402034062135304,12.626172532712822
2019-01-13,53.75000000000001,3.474924,0.006402034062135304,12.626172532712822
2019-01-15,-20.32520325203252,-5.3330927,0.006402034062135304,12.626172532712822
2019-01-16,20.40816326530612,0.038752913,0.006402034062135304,12.626172532712822
2019-01-17,1.6949152542372836,2.5080822,0.006402034062135304,12.626172532712822
2019-01-18,0.0,6.740656,0.006402034062135304,12.626172532712822
2019-01-19,6.666666666666665,-5.916461,0.006402034062135304,12.626172532712822
2019-01-20,-17.18750000000001,5.6770086,0.006402034062135304,12.626172532712822
2019-01-22,9.433962264150944,-0.8860954,0.006402034062135304,12.626172532712822
2019-01-23,11.206896551724157,-2.6142802,0.006402034062135304,12.626172532712822
2019-01-24,22.48062015503876,6.560792,0.006402034062135304,12.626172532712822
2019-01-25,-17.08860759493671,-1.0772742,0.006402034062135304,12.626172532712822
2019-01-26,-0.7633587786259557,-1.2117957,0.006402034062135304,12.626172532712822
2019-01-27,29.999999999999986,-5.8771744,0.006402034062135304,12.626172532712822
2019-01-29,-23.076923076923073,-4.3657045,0.006402034062135304,12.626172532712822
2019-01-30,20.0,8.11616,0.006402034062135304,12.626172532712822
2019-01-31,-10.256410256410254,-8.812326,0.006402034062135304,12.626172532712822
2019-02-01,10.71428571428572,-1.6783344,0.006402034062135304,12.626172532712822
2019-02-02,0.6451612903225712,-7.174805,0.006402034062135304,12.626172532712822
2019-02-03,-16.666666666666664,-6.842652,0.006402034062135304,12.626172532712822
2019-02-04,6.923076923076921,-2.4185085,0.006402034062135304,12.626172532712822
2019-02-10,75.53956834532372,-9.277226,0.006402034062135304,12.626172532712822
2019-02-11,-28.688524590163937,-13.187304,0.006402034062135304,12.626172532712822
2019-02-12,17.816091954023005,4.4903455,0.006402034062135304,12.626172532712822
2019-02-14,0.4878048780487809,-6.4512315,0.006402034062135304,12.626172532712822
2019-02-15,-10.679611650485457,-9.545551,0.006402034062135304,12.626172532712822
2019-02-16,2.1739130434782705,-8.102988,0.006402034062135304,12.626172532712822
2019-02-17,-9.042553191489356,-9.732287,0.006402034062135304,12.626172532712822
2019-02-18,-8.187134502923987,-14.365375,0.006402034062135304,12.626172532712822
2019-02-19,27.388535031847148,-11.553263,0.006402034062135304,12.626172532712822
2019-02-22,-1.999999999999991,-8.147359,0.006402034062135304,12.626172532712822
2019-02-23,-4.081632653061228,-7.541181,0.006402034062135304,12.626172532712822
2019-02-24,9.042553191489368,-7.5135274,0.006402034062135304,12.626172532712822
2019-02-26,-11.219512195121947,-10.677445,0.006402034062135304,12.626172532712822
2019-02-27,6.043956043956045,2.7257223,0.006402034062135304,12.626172532712822
2019-02-28,-5.181347150259064,-7.558451,0.006402034062135304,12.626172532712822
2019-03-01,-7.650273224043724,-2.2802963,0.006402034062135304,12.626172532712822
2019-03-02,-5.917159763313594,-1.1577367,0.006402034062135304,12.626172532712822
2019-03-03,-8.176100628930827,-4.303896,0.006402034062135304,12.626172532712822
2019-03-05,-7.534246575342463,-7.7219796,0.006402034062135304,12.626172532712822
2019-03-06,10.370370370370363,-0.92909133,0.006402034062135304,12.626172532712822
2019-03-07,3.3557046979865834,-11.110552,0.006402034062135304,12.626172532712822
2019-03-08,6.4935064935064855,7.4815187,0.006402034062135304,12.626172532712822
2019-03-09,4.878048780487809,13.456033,0.006402034062135304,12.626172532712822
2019-03-10,20.34883720930232,-1.8084699,0.006402034062135304,12.626172532712822
2019-03-12,-6.2801932367149815,9.819417,0.006402034062135304,12.626172532712822
2019-03-13,64.94845360824743,11.76685,0.006402034062135304,12.626172532712822
2019-03-14,-6.5625000000000036,-10.686169,0.006402034062135304,12.626172532712822
2019-03-15,35.78595317725755,24.484028,0.006402034062135304,12.626172532712822
2019-03-16,1.4778325123152802,-6.6343226,0.006402034062135304,12.626172532712822
2019-03-17,18.446601941747566,-2.843956,0.006402034062135304,12.626172532712822
2019-03-19,3.073770491803285,-9.206698,0.006402034062135304,12.626172532712822
2019-03-20,7.75347912524853,-11.115794,0.006402034062135304,12.626172532712822
2019-03-21,-12.177121771217713,-13.612713,0.006402034062135304,12.626172532712822
2019-03-22,-11.764705882352946,-10.879089,0.006402034062135304,12.626172532712822
2019-03-23,-27.14285714285713,-17.776026,0.006402034062135304,12.626172532712822
2019-03-24,10.457516339869263,-17.762081,0.006402034062135304,12.626172532712822
2019-03-26,-5.325443786982243,-18.64633,0.006402034062135304,12.626172532712822
2019-03-27,20.937500000000007,-12.447635,0.006402034062135304,12.626172532712822
2019-03-28,10.335917312661502,-11.7996,0.006402034062135304,12.626172532712822
2019-03-29,6.557377049180312,-13.737339,0.006402034062135304,12.626172532712822
