DateTime,Original,Predict,Loss,Mean
2019-01-01,6.25,43.918037,0.011265265777158896,8.371745397708585
2019-01-02,-5.882352941176473,47.71918,0.011265265777158896,8.371745397708585
2019-01-03,8.749999999999991,29.412884,0.011265265777158896,8.371745397708585
2019-01-04,-2.8735632183908058,5.918797,0.011265265777158896,8.371745397708585
2019-01-05,2.366863905325456,10.789137,0.011265265777158896,8.371745397708585
2019-01-06,34.6820809248555,-3.85182,0.011265265777158896,8.371745397708585
2019-01-08,-17.596566523605148,-12.713335,0.011265265777158896,8.371745397708585
2019-01-09,6.25,-9.609491,0.011265265777158896,8.371745397708585
2019-01-10,-9.80392156862745,-6.5354376,0.011265265777158896,8.371745397708585
2019-01-11,-10.326086956521733,-9.069766,0.011265265777158896,8.371745397708585
2019-01-12,29.696969696969692,-11.851995,0.011265265777158896,8.371745397708585
2019-01-13,-21.028037383177566,-16.280745,0.011265265777158896,8.371745397708585
2019-01-15,1.7751479289940917,-13.393334,0.011265265777158896,8.371745397708585
2019-01-16,9.883720930232553,-10.926572,0.011265265777158896,8.371745397708585
2019-01-17,7.93650793650793,-10.734139,0.011265265777158896,8.371745397708585
2019-01-18,47.05882352941178,-8.261946,0.011265265777158896,8.371745397708585
2019-01-19,6.0000000000000036,-13.53251,0.011265265777158896,8.371745397708585
2019-01-20,-11.949685534591193,-18.262617,0.011265265777158896,8.371745397708585
2019-01-22,-25.0,-18.888863,0.011265265777158896,8.371745397708585
2019-01-23,6.190476190476191,-9.441945,0.011265265777158896,8.371745397708585
2019-01-24,4.9327354260089615,-3.59793,0.011265265777158896,8.371745397708585
2019-01-25,-7.264957264957262,-3.902844,0.011265265777158896,8.371745397708585
2019-01-26,12.903225806451626,-5.3791466,0.011265265777158896,8.371745397708585
2019-01-27,-4.8979591836734615,-4.675965,0.011265265777158896,8.371745397708585
2019-01-29,-12.446351931330481,1.4027148,0.011265265777158896,8.371745397708585
2019-01-30,-11.764705882352931,8.777818,0.011265265777158896,8.371745397708585
2019-01-31,8.333333333333325,9.3535385,0.011265265777158896,8.371745397708585
2019-02-01,14.871794871794867,-10.419727,0.011265265777158896,8.371745397708585
2019-02-02,0.8928571428571619,-9.25139,0.011265265777158896,8.371745397708585
2019-02-03,-3.0973451327433787,-3.745717,0.011265265777158896,8.371745397708585
2019-02-04,2.283105022831045,-4.6117,0.011265265777158896,8.371745397708585
2019-02-10,-1.3392857142856986,-1.2656379,0.011265265777158896,8.371745397708585
2019-02-11,-14.932126696832581,-8.048397,0.011265265777158896,8.371745397708585
2019-02-12,-6.382978723404253,-11.256554,0.011265265777158896,8.371745397708585
2019-02-14,-13.068181818181825,-5.6634555,0.011265265777158896,8.371745397708585
2019-02-15,13.725490196078427,5.309776,0.011265265777158896,8.371745397708585
2019-02-16,6.896551724137945,-6.0507846,0.011265265777158896,8.371745397708585
2019-02-17,-13.978494623655926,24.372309,0.011265265777158896,8.371745397708585
2019-02-18,1.8750000000000044,-2.6465192,0.011265265777158896,8.371745397708585
2019-02-19,-0.613496932515345,13.735659,0.011265265777158896,8.371745397708585
2019-02-22,-8.024691358024683,14.052066,0.011265265777158896,8.371745397708585
2019-02-23,10.067114093959725,8.98186,0.011265265777158896,8.371745397708585
2019-02-24,2.4390243902439046,-5.055204,0.011265265777158896,8.371745397708585
2019-02-26,-14.880952380952385,-0.34415743,0.011265265777158896,8.371745397708585
2019-02-27,25.174825174825173,21.330526,0.011265265777158896,8.371745397708585
2019-02-28,1.1173184357541999,5.714972,0.011265265777158896,8.371745397708585
2019-03-01,18.78453038674033,0.08792043,0.011265265777158896,8.371745397708585
2019-03-02,-7.906976744186045,-11.814407,0.011265265777158896,8.371745397708585
2019-03-03,4.040404040404044,-11.068701,0.011265265777158896,8.371745397708585
2019-03-05,4.854368932038833,-11.503596,0.011265265777158896,8.371745397708585
2019-03-06,-3.2407407407407556,-11.73238,0.011265265777158896,8.371745397708585
2019-03-07,-2.8708133971291794,-8.579472,0.011265265777158896,8.371745397708585
2019-03-08,1.970443349753692,-1.3029448,0.011265265777158896,8.371745397708585
2019-03-09,-6.2801932367149815,7.8930273,0.011265265777158896,8.371745397708585
2019-03-10,4.6391752577319645,11.010199,0.011265265777158896,8.371745397708585
2019-03-12,-5.418719211822665,0.4679835,0.011265265777158896,8.371745397708585
2019-03-13,-2.083333333333326,8.232561,0.011265265777158896,8.371745397708585
2019-03-14,7.978723404255318,4.8326,0.011265265777158896,8.371745397708585
2019-03-15,3.9408866995073843,-1.3902792,0.011265265777158896,8.371745397708585
2019-03-16,-7.109004739336489,-6.0029297,0.011265265777158896,8.371745397708585
2019-03-17,-2.040816326530625,-6.2598467,0.011265265777158896,8.371745397708585
2019-03-19,0.0,7.658988,0.011265265777158896,8.371745397708585
2019-03-20,0.0,-2.77546,0.011265265777158896,8.371745397708585
2019-03-21,4.687500000000021,-2.2028017,0.011265265777158896,8.371745397708585
2019-03-22,1.990049751243772,0.27626437,0.011265265777158896,8.371745397708585
2019-03-23,3.4146341463414664,1.5815532,0.011265265777158896,8.371745397708585
2019-03-24,1.8867924528301885,0.030436575,0.011265265777158896,8.371745397708585
2019-03-26,-5.5555555555555705,-5.3236117,0.011265265777158896,8.371745397708585
2019-03-27,4.4117647058823595,-3.6054897,0.011265265777158896,8.371745397708585
2019-03-28,-0.9389671361502259,-8.251023,0.011265265777158896,8.371745397708585
2019-03-29,-0.4739336492891043,-6.5647583,0.011265265777158896,8.371745397708585
2019-03-30,0.9523809523809492,-10.231017,0.011265265777158896,8.371745397708585
