DateTime,Original,Predict,MSE,Mean
2019-01-01,13.846153846153841,3.735833,0.010490895284900019,12.616638657104847
2019-01-02,25.71428571428571,11.608715,0.010490895284900019,12.616638657104847
2019-01-03,2.7210884353741305,9.18053,0.010490895284900019,12.616638657104847
2019-01-04,-2.9279279279279193,-16.501839,0.010490895284900019,12.616638657104847
2019-01-05,-25.413223140495862,-30.758945,0.010490895284900019,12.616638657104847
2019-01-06,-20.75055187637968,-18.6652,0.010490895284900019,12.616638657104847
2019-01-08,-16.937354988399086,6.9384284,0.010490895284900019,12.616638657104847
2019-01-09,11.35734072022161,36.600647,0.010490895284900019,12.616638657104847
2019-01-10,2.2284122562674202,50.903248,0.010490895284900019,12.616638657104847
2019-01-11,4.469273743016755,34.983406,0.010490895284900019,12.616638657104847
2019-01-12,-6.965174129353247,24.84721,0.010490895284900019,12.616638657104847
2019-01-13,-2.7247956403269717,26.337345,0.010490895284900019,12.616638657104847
2019-01-15,8.556149732620334,28.696613,0.010490895284900019,12.616638657104847
2019-01-16,33.155080213903744,34.338856,0.010490895284900019,12.616638657104847
2019-01-17,27.731092436974784,52.156975,0.010490895284900019,12.616638657104847
2019-01-18,-5.9113300492610765,25.204178,0.010490895284900019,12.616638657104847
2019-01-19,-25.50200803212851,-9.717162,0.010490895284900019,12.616638657104847
2019-01-20,-15.789473684210536,-0.50226283,0.010490895284900019,12.616638657104847
2019-01-22,-12.565445026178026,18.191936,0.010490895284900019,12.616638657104847
2019-01-23,1.0781671159029615,6.6191435,0.010490895284900019,12.616638657104847
2019-01-24,-4.947916666666664,10.149536,0.010490895284900019,12.616638657104847
2019-01-25,11.07784431137726,25.977402,0.010490895284900019,12.616638657104847
2019-01-26,11.466666666666667,29.676617,0.010490895284900019,12.616638657104847
2019-01-27,21.643835616438345,34.75007,0.010490895284900019,12.616638657104847
2019-01-29,18.328840970350388,23.682507,0.010490895284900019,12.616638657104847
2019-01-30,12.918660287081352,7.6900086,0.010490895284900019,12.616638657104847
2019-01-31,8.108108108108112,8.35508,0.010490895284900019,12.616638657104847
2019-02-01,32.34624145785878,15.200064,0.010490895284900019,12.616638657104847
2019-02-02,60.3813559322034,35.29962,0.010490895284900019,12.616638657104847
2019-02-03,114.58333333333334,56.383686,0.010490895284900019,12.616638657104847
2019-02-04,81.06712564543889,61.37739,0.010490895284900019,12.616638657104847
2019-02-10,-5.944517833553498,7.633542,0.010490895284900019,12.616638657104847
2019-02-11,-34.46601941747572,-36.864117,0.010490895284900019,12.616638657104847
2019-02-12,-48.38403041825096,-36.41873,0.010490895284900019,12.616638657104847
2019-02-14,-32.16292134831461,-13.539805,0.010490895284900019,12.616638657104847
2019-02-15,-34.66666666666667,-20.783012,0.010490895284900019,12.616638657104847
2019-02-16,-14.9171270718232,-10.249572,0.010490895284900019,12.616638657104847
2019-02-17,1.2422360248447228,6.116001,0.010490895284900019,12.616638657104847
2019-02-18,14.058956916099774,12.000837,0.010490895284900019,12.616638657104847
2019-02-19,5.844155844155829,13.898247,0.010490895284900019,12.616638657104847
2019-02-22,15.132924335378316,8.901253,0.010490895284900019,12.616638657104847
2019-02-23,10.934393638170972,17.667187,0.010490895284900019,12.616638657104847
2019-02-24,18.813905930470366,15.341097,0.010490895284900019,12.616638657104847
2019-02-26,12.966252220248675,0.83934116,0.010490895284900019,12.616638657104847
2019-02-27,2.3297491039426577,11.011483,0.010490895284900019,12.616638657104847
2019-02-28,2.06540447504302,3.6544871,0.010490895284900019,12.616638657104847
2019-03-01,-7.232704402515722,3.3972661,0.010490895284900019,12.616638657104847
2019-03-02,15.061295971978982,4.8374243,0.010490895284900019,12.616638657104847
2019-03-03,8.09443507588532,4.054569,0.010490895284900019,12.616638657104847
2019-03-05,13.050847457627125,5.9155245,0.010490895284900019,12.616638657104847
2019-03-06,-2.5875190258751952,2.118568,0.010490895284900019,12.616638657104847
2019-03-07,-6.240249609984394,-3.6335459,0.010490895284900019,12.616638657104847
2019-03-08,-13.043478260869568,-3.0769553,0.010490895284900019,12.616638657104847
2019-03-09,-3.1249999999999996,1.091378,0.010490895284900019,12.616638657104847
2019-03-10,21.963394342762065,13.162415,0.010490895284900019,12.616638657104847
2019-03-12,68.10344827586208,33.09947,0.010490895284900019,12.616638657104847
2019-03-13,3.8709677419354938,52.446754,0.010490895284900019,12.616638657104847
2019-03-14,-9.68622100954979,-17.139153,0.010490895284900019,12.616638657104847
2019-03-15,-26.256410256410245,-30.36465,0.010490895284900019,12.616638657104847
2019-03-16,6.3664596273291805,5.4935637,0.010490895284900019,12.616638657104847
2019-03-17,-1.8126888217522725,7.549148,0.010490895284900019,12.616638657104847
2019-03-19,-8.762169680111276,-5.9467106,0.010490895284900019,12.616638657104847
2019-03-20,-2.0437956204379604,0.57300115,0.010490895284900019,12.616638657104847
2019-03-21,-3.076923076923076,-0.44969893,0.010490895284900019,12.616638657104847
2019-03-22,-4.115853658536583,-1.3376718,0.010490895284900019,12.616638657104847
2019-03-23,-8.196721311475397,-0.9960785,0.010490895284900019,12.616638657104847
2019-03-24,8.73015873015872,6.140515,0.010490895284900019,12.616638657104847
2019-03-26,6.200317965023849,15.192519,0.010490895284900019,12.616638657104847
2019-03-27,-6.0064935064935145,14.268741,0.010490895284900019,12.616638657104847
2019-03-28,-20.14598540145985,-11.488959,0.010490895284900019,12.616638657104847
2019-03-29,-20.95808383233533,-18.439709,0.010490895284900019,12.616638657104847
2019-03-30,-14.507772020725385,-8.210597,0.010490895284900019,12.616638657104847
