date,Price_3,LSTM1_3,LSTM2_3,ARIMA_3,Prophet_3
2019-03-30,20.2,26.697588,20.353733,21.658202404198533,19.110118657650386
2019-03-31,20.5,22.387518,18.263308,21.956628264378967,18.765503571672557
2019-04-02,19.3,21.002610999999998,18.432651999999997,22.236307412479004,18.917572782863665
2019-04-03,20.6,16.90263,18.486078,22.498417491795408,18.69914694745184
2019-04-04,22.8,14.643210999999999,19.380968,22.744062167653322,18.826332928639086
2019-04-07,22.6,15.1800165,19.83607,22.97427577460317,18.632346770394726
2019-04-09,22.3,18.66401,19.485542000000002,22.84049501080792,18.893243343786608
2019-04-10,23.2,23.811165,19.553892,23.065849725024112,18.744423462197048
2019-04-11,22.2,25.589722000000002,18.436295,23.277017295814282,18.955348951481852
2019-04-12,21.1,24.992243,18.069548,23.474890870851368,19.11455091155996
