date,Price_8,LSTM1_8,LSTM2_8,LSTM2_fs_8,ARIMA_8,Prophet_8
2019-01-01,20.1,20.191242000000003,20.240496,20.50365,20.185853922858065,19.84990250743755
2019-01-02,20.1,20.191896,20.171229999999998,20.470110000000002,20.18838527486787,19.72129605845837
2019-01-03,20.1,20.229006,20.176773,20.545289999999998,20.190909584638906,19.87123576244785
2019-01-04,20.1,20.240545,20.10843,20.643326000000002,20.193426871762714,19.707902074769653
2019-01-05,20.0,20.258715,20.136559,20.563698000000002,20.19593715577636,19.88513596176182
2019-01-06,20.2,20.210729999999998,20.16964,20.53663,20.198440456162537,19.92855198714383
2019-01-08,20.1,20.184368,20.149506,20.417784,20.200936792349754,19.728198006546922
2019-01-09,20.1,20.185444,20.14594,20.519173000000002,20.183531523164227,19.617042324687663
2019-01-10,20.1,20.175816,20.096224,20.616941,20.186023865872396,19.786450798253526
2019-01-11,20.1,20.172882,20.09006,20.753698,20.18850937690298,19.64632322531983
2019-01-12,20.0,20.16055,20.206326999999998,20.746971,20.190988074982066,19.847501123796718
2019-01-13,20.2,20.145863000000002,20.199057,20.704409,20.193459978784407,19.917499594716336
2019-01-15,20.1,20.140745000000003,20.088243,20.56033,20.195925106933558,19.76039489000123
2019-01-16,20.1,20.167095,20.077782,20.603376,20.19838347800205,19.67710082717908
2019-01-17,20.1,20.151949,20.094883,20.505184,20.183527850384863,19.873365268673307
2019-01-18,20.1,20.168093,20.191017000000002,20.795359,20.186020202304913,19.75842988040169
2019-01-19,20.0,20.151978,20.189857,20.857325,20.188505722515885,19.98277629703922
2019-01-20,20.1,20.184089999999998,20.177341000000002,20.777773,20.19098442974397,20.073365769500068
2019-01-22,20.1,20.152983,20.104118,20.67493,20.19345634266402,19.927921528027245
2019-01-23,20.1,20.203835,20.189013,20.675435999999998,20.195921479899702,19.85522471766804
2019-01-24,20.1,20.177076,20.187319,20.535376,20.19837986002365,20.058257613258004
2019-01-25,20.1,20.182178,20.201426,20.512793,20.180493194553204,19.945840639669022
2019-01-26,20.0,20.189907,20.285213,20.677135,20.182987348233127,20.168370780871232
2019-01-27,20.1,20.173914,20.311104,20.822374,20.185474679697567,20.252761242165295
2019-01-29,20.1,20.192638,20.285603,20.780779000000003,20.187955207607228,20.071323085885147
2019-01-30,20.1,20.227617000000002,20.380373000000002,20.749268,20.190428950571736,19.981527394132108
2019-01-31,20.1,20.218628,20.349598,20.821844,20.192895927149856,20.16445563785413
2019-02-01,20.4,20.149044,20.244856,20.902458,20.19535615584956,20.029367723860467
2019-02-02,20.0,20.157047,20.137362,20.86935,20.190695586036668,20.227233464341005
2019-02-03,20.3,20.181675,20.060198,20.764006,20.1931839784778,20.285418670967605
2019-02-04,20.3,20.171484,20.00605,20.738148000000002,20.19566551484091,
2019-02-10,20.0,20.170803,20.074802,20.929493,20.19814021401604,20.14673306724941
2019-02-11,20.2,20.186764,20.246317,21.000483,20.20060809484116,20.159660890784906
2019-02-12,20.1,20.211976999999997,20.180523,20.852194,20.20306917610236,19.887818346380445
2019-02-14,20.1,20.234022,20.208263,20.778713,20.205523476533955,19.901098414398177
2019-02-15,20.1,20.16399,20.26152,20.963102,20.192307732340232,19.73217485324201
2019-02-16,20.1,20.175823,20.183449,20.952939999999998,20.19479475791254,19.902590574923526
2019-02-17,20.3,20.154291,20.029589,20.828547,20.197274924584388,19.937283118610075
2019-02-18,20.1,20.13464,19.855354000000002,20.609028,20.199748251271753,19.953700716789733
2019-02-19,20.1,20.163662,19.764461999999998,20.516223999999998,20.202214756838444,19.709360951802108
2019-02-22,20.1,20.143658,19.789162,20.498293,20.204674460096246,19.581366717011925
2019-02-23,20.1,20.137028,19.807026,20.453121,20.20712737980506,19.76380512199572
2019-02-24,20.1,20.157401999999998,19.804504,20.444372,20.189276037534203,19.813127224172007
2019-02-26,20.1,20.235668,19.959401999999997,20.429396,20.191764952954703,19.597279058863613
2019-02-27,20.0,20.188185,20.099522,20.475697,20.194247018663443,19.486921882216308
2019-02-28,20.1,20.19043,20.315286999999998,20.730273999999998,20.196722253511414,19.65678474640942
2019-03-01,20.1,20.148697,20.408801999999998,20.860073,20.19919067629776,19.515343128106608
2019-03-02,20.1,20.165648,20.458637,20.672634,20.201652305769848,19.711801668838014
2019-03-03,20.1,20.143047,20.504087,20.682425,20.204107160623483,19.77332993968261
2019-03-05,20.1,20.137325,20.454937,20.745835999999997,20.180493194553204,19.601670730598112
2019-03-06,20.1,20.152548,20.102837,20.767854999999997,20.182987348233127,19.500932270063494
2019-03-07,20.1,20.092873,20.06796,20.727907000000002,20.185474679697567,19.67738323244236
2019-03-08,20.1,20.122314000000003,20.095407,20.696823000000002,20.187955207607228,19.54036987582262
2019-03-09,20.0,20.15116,20.191463,20.646320000000003,20.190428950571736,19.740795135013574
2019-03-10,20.1,20.181503,20.408098000000003,20.57921,20.192895927149856,19.80478343867961
2019-03-12,20.1,20.107347,20.445985999999998,20.59985,20.19535615584956,19.6142187745224
2019-03-13,20.3,20.142012,20.433422,20.696558,20.180281900035574,19.51405511310217
2019-03-14,20.1,20.151207,20.414309,20.666441,20.182776136577193,19.689904785476987
2019-03-15,20.1,20.153082,20.387552,20.677053,20.18526355176947,19.55193630398423
2019-03-16,20.1,20.169926,20.399632,20.72286,20.187744164267734,19.751026194309713
2019-03-17,20.1,20.19378,20.392408,20.723381,20.190217992676317,19.814353013543013
2019-03-19,20.1,20.18337,20.31447,20.788923,20.192685055548626,19.62525488980574
2019-03-20,20.1,20.17523,20.28809,20.918505,20.19514537138736,19.52488190490379
2019-03-21,20.1,20.169645000000003,20.235595999999997,20.868858,20.188879432322537,19.699596078091947
2019-03-22,20.1,20.136076,20.19049,20.814775,20.191368421937444,19.56134716661137
2019-03-23,20.1,20.112902,20.093525,20.71676,20.193850564046237,19.760632444906076
2019-03-24,20.1,20.104782,19.978394,20.698895999999998,20.19632587748721,19.82404567217424
2019-03-26,20.1,20.127768,20.022547,20.709120000000002,20.198794381046856,19.632063915134577
2019-03-27,20.1,20.14922,20.06746,20.73757,20.20125609345995,19.532416294782028
2019-03-28,20.1,20.148428,20.203037,20.744518,20.20371103340975,19.709324303134295
2019-03-29,20.1,20.164133,20.196299,20.785812,20.18342064445648,19.57229952534206
2019-03-30,20.1,20.169365,20.149147,20.67107,20.185913083063888,19.772544934351973
2019-03-31,20.1,20.134975,20.117335999999998,20.709484,20.18839869017032,19.836432475578526
2019-04-02,20.2,20.110232999999997,20.122913,20.825438000000002,20.190877484500174,19.648180722635225
2019-04-03,20.1,20.139426999999998,20.10738,20.838688,20.193349484726518,19.547303025681728
2019-04-04,20.1,20.143406,20.265568,20.892696,20.195814709471254,19.722174799482985
2019-04-07,20.1,20.113544,20.289274,20.958103,20.198273177305232,19.839378714627365
2019-04-09,20.1,20.105621,20.248137,20.799917,20.186451933493725,19.63707751819755
2019-04-10,20.1,20.124454,20.157076,20.770298,20.188942583796802,19.530597347296133
2019-04-11,20.1,20.090881,20.0845,20.729664,20.191426393035158,19.70017232739373
2019-04-12,20.1,20.078506,20.167289999999998,20.729973,20.19390337999916,19.553645977294863
2019-04-13,20.1,20.071007,20.072163,20.671576,20.19637356342752,19.746096763301345
2019-04-14,20.1,20.11221,20.183874,20.753325,20.19883696200749,19.8025251820387
2019-04-16,20.1,20.096729999999997,20.283167000000002,20.720509,20.201293594375024,19.599712726428315
2019-04-17,20.1,20.128555,20.437725,20.794529,20.18342064445648,19.490325884906554
2019-04-18,20.0,20.10654,20.520554999999998,20.822735,20.185913083063888,19.65763892594308
2019-04-19,20.1,20.099836,20.505062,20.764513,20.18839869017032,19.51153038582053
2019-04-20,20.1,20.069917999999998,20.325326999999998,20.767471,20.190877484500174,19.703927730621192
2019-04-21,20.1,20.080196,20.405888,20.811752,20.193349484726518,19.760827589554086
2019-04-23,20.1,20.108978,20.403226999999998,20.851797,20.195814709471254,19.556796290672647
2019-04-24,20.1,20.098816,20.507544,20.828129999999998,20.198273177305232,19.453787829630247
2019-04-25,20.1,20.11562,20.512710000000002,20.873741,20.18059346055613,19.62814977325317
2019-04-26,20.1,20.093173999999998,20.542118,20.956694,20.183087571646798,19.49090977167202
2019-04-27,20.1,20.046688,20.459013,20.890345,20.18557486009763,19.692439208183718
2019-04-28,20.0,20.083195,20.52355,20.894344,20.18805534457197,19.759293859413763
2019-04-30,20.1,20.091402,20.428495,20.954258,20.190529043682094,19.59444047834483
2019-05-01,20.1,20.080301000000002,20.101147,20.855892,20.19299597598936,19.502014124587927
2019-05-02,20.1,20.084210000000002,20.141920000000002,21.014470000000003,20.19545616000435,19.687049607938054
2019-05-03,20.0,20.139519,20.222701999999998,21.184206,20.18038815306646,19.559164275542074
2019-05-04,20.1,20.126602,20.415995000000002,21.182121,20.182882295560752,19.769452865465034
2019-05-05,20.1,20.123037,20.599152,21.085,20.185369616559697,19.843713971201254
2019-05-07,20.1,20.090147,20.653084,20.974204999999998,20.18785013472014,19.679024471846773
2019-05-08,20.0,20.05753,20.518534,20.87854,20.190323868647887,19.58954482875323
2019-05-09,20.1,20.054392,20.460098000000002,20.756126000000002,20.192790836897853,19.77601495408815
2019-05-10,20.1,20.066954,20.262121,20.66096,20.195251057974204,19.647315534129078
2019-05-11,20.2,20.076712,20.155203,20.658976000000003,20.17755283038315,19.855336719070174
2019-05-12,20.1,20.062689000000002,20.211388,20.639495999999998,20.18004874563369,19.925715914201184
2019-05-14,20.0,20.051535,20.233926999999998,21.053782,20.18253784767189,19.725347280425364
2019-05-15,20.1,20.031282,20.226707,22.680222,20.185020155096087,19.627050179733427
2019-05-17,20.4,20.063406,20.147205,20.844229000000002,20.18749568645383,19.664935811850718
2019-05-18,20.1,20.02385,20.239803,21.025923000000002,20.18996446024206,19.862253902907078
2019-05-19,20.1,20.053022,20.360129999999998,21.117008,20.19242649490722,19.921362115542586
2019-05-21,20.1,20.076168,20.514960000000002,21.039783,20.1926427191256,19.717126629256143
2019-05-22,20.0,20.056620000000002,20.732004,20.977251000000003,20.19512966610498,19.610123532672123
2019-05-23,20.1,20.044895,20.65201,20.86325,20.197609752427677,19.77783870409924
2019-05-24,20.1,20.105005,20.685019,20.880074,20.200082997019948,19.634110523386077
2019-05-25,20.1,20.09058,20.643475,21.062424,20.202549418755847,19.82546622541513
2019-05-26,20.1,20.089212,20.190185999999997,20.881052,20.205009036457355,19.88194250065141
2019-05-28,20.1,20.10445,20.177345000000003,20.875933,20.20746186889453,19.679100384683377
2019-05-29,20.0,20.120195000000002,20.26944,20.769304,20.18059346055613,19.574258899714827
2019-05-30,20.0,20.115543,20.427139999999998,20.706352,20.183087571646798,19.747674232189397
2019-05-31,20.1,20.108013,20.44868,20.744516,20.18557486009763,19.60862187734844
2019-06-01,20.1,20.083834,20.412903,20.772785,20.18805534457197,19.808829842087647
2019-06-02,20.1,20.108829999999998,20.399411999999998,20.71786,20.190529043682094,19.874580022040867
2019-06-04,20.1,20.136066,20.37111,20.753404999999997,20.19299597598936,19.705384434748066
2019-06-05,20.1,20.153605,20.512598,20.975002,20.19545616000435,19.611713955416825
2019-06-06,20.1,20.14394,20.445593,21.064423,20.177864395112262,19.795822523964503
2019-06-07,20.1,20.101532000000002,20.450336,21.023067,20.180360197630023,19.667341017731776
2019-06-08,20.1,20.076368,20.371431,21.280926,20.182849185560073,19.87691928497578
2019-06-12,20.1,20.09151,20.263733,21.461025,20.185331377509087,19.67141871185574
2019-06-13,20.0,20.127184,20.25901,21.582558,20.187806792032944,19.8541090739284
2019-06-14,20.1,20.097904,20.382652,21.363804000000002,20.190275447636864,19.721112116978574
2019-06-15,20.1,20.109129,20.430645000000002,21.108624,20.192737362775528,19.92348297891861
2019-06-16,20.1,20.091076,20.611477,21.011703,20.180281900035574,
2019-06-18,20.1,20.069277,20.687788,20.990168,20.182776136577193,19.781966203726405
2019-06-19,20.1,20.049201999999998,20.792253,20.92286,20.18526355176947,19.673204885580347
2019-06-20,20.1,20.061314000000003,21.011862,20.864962,20.187744164267734,19.835860427011475
2019-06-21,20.1,20.044895,20.777758,20.70611,20.190217992676317,19.681766913139487
2019-06-22,20.1,20.052055,20.585929999999998,20.851622,20.192685055548626,19.861265317215334
2019-06-23,20.1,20.052969,20.383413,20.94519,20.19514537138736,19.90113908479596
