date,Price_2,LSTM1_2,LSTM2_2,LSTM2_fs_2,ARIMA_2,Prophet_2
2019-01-01,50.4,68.7222,51.898212,57.363716000000004,49.122430385149485,70.41582242187161
2019-01-02,54.3,56.927624,49.834545,55.689262,49.54675453470993,67.99735454737065
2019-01-03,50.4,48.540859999999995,50.04554,55.832577,49.78738976382099,69.03289085599032
2019-01-04,52.0,53.99851999999999,49.431923,56.61643,50.024791504710315,69.7078672240915
2019-01-05,52.7,58.899894999999994,51.687195,57.923264,50.25900320673532,72.28462008080842
2019-01-06,49.8,57.918606000000004,53.78318,58.905159999999995,50.4900677354113,71.51448350816986
2019-01-08,49.5,51.908474,54.481888,59.899967000000004,50.7180273802567,73.43913483695388
2019-01-09,51.2,52.937256000000005,53.420919999999995,61.420635,50.75765905566887,71.16302137429457
2019-01-10,51.0,51.727920000000005,57.860123,60.70462,51.050813192246345,72.24051234212915
2019-01-11,51.4,58.16353,67.875244,60.427932999999996,51.271129882543704,72.90519261886341
2019-01-12,49.7,58.919052,73.94160500000001,60.435990000000004,51.48848721034371,75.40475523020172
2019-01-13,47.5,53.268536,74.04266,60.33596800000001,51.70292492672641,74.49809514135842
2019-01-15,52.1,51.274753999999994,68.66104,60.566376,51.91448224882293,76.51692562513742
2019-01-16,49.3,49.926520000000004,71.77028,60.859375,52.123197866987674,73.93030247919503
2019-01-17,50.6,53.020027,75.15893,61.637356000000004,50.33478988610084,74.69605761419797
2019-01-18,54.8,54.744255,76.94339000000001,62.067696,50.6312622998905,75.01910877295336
2019-01-19,56.3,57.617461999999996,73.60755999999999,62.224880000000006,50.85691657098419,77.1771416428357
2019-01-20,57.60000000000001,53.764416000000004,70.31509399999999,61.57617,51.07954074272974,75.95276897416029
2019-01-22,56.9,55.03779,66.07491,61.38300699999999,51.29917550348646,78.21995504607645
2019-01-23,58.3,54.274677000000004,63.986298,61.085327,51.51586099524786,75.36323723426777
2019-01-24,62.5,64.76263399999999,59.909459999999996,61.288619999999995,51.72963682097834,75.9152229346318
2019-01-25,58.9,67.89747,64.22425,62.070953,60.06422509138874,76.07396119111793
2019-01-26,63.1,69.84366999999999,66.74987,62.410140000000006,59.98489107551868,78.11718398215059
2019-01-27,56.3,66.42541,66.13615,62.424183,60.09030164870354,76.82282276348968
2019-01-29,63.2,62.668304000000006,62.614063,62.548527,60.19428598032874,79.99460321414948
2019-01-30,55.2,65.98128,62.019127000000005,62.74875,60.296863367936524,77.19973589261956
2019-01-31,59.2,63.27865,62.30138,63.077071999999994,60.39805284796665,77.84235133371139
2019-02-01,64.9,59.696728,63.4385,63.404922,60.49787319928933,78.0981676031604
2019-02-02,67.5,59.83914,63.693000000000005,62.41013,61.87407708327071,80.28752895676045
2019-02-03,70.7,64.913315,70.728966,62.47084,61.72843390082586,79.11743943144592
2019-02-04,72.7,70.906525,75.61815,62.901385999999995,61.81124544900618,
2019-02-10,58.3,71.98912,73.41563000000001,63.77358,61.892935920322905,81.72181863125077
2019-02-11,50.8,62.398865,68.75516999999999,63.203143999999995,61.9735204915644,74.40242064744766
2019-02-12,51.2,59.528636999999996,68.189514,61.673756000000004,62.05301413406029,84.30860609339517
2019-02-14,50.0,56.265119999999996,66.51234000000001,59.852447999999995,62.13143161646306,82.02661380427935
2019-02-15,50.2,56.252106000000005,67.668655,60.081177000000004,52.8613509768344,82.11637632441446
2019-02-16,53.2,56.67364499999999,74.64944,61.901917000000005,53.249956736868725,84.03751659178494
2019-02-17,53.5,55.74145,81.83447,63.535965000000004,53.44319745308708,82.47072502179061
2019-02-18,53.3,52.05883,83.377914,62.4708,53.63382868341131,73.1888439789836
2019-02-19,53.0,52.496390000000005,94.09926999999999,63.397606,53.82188566584283,81.92279535166745
2019-02-22,47.9,56.890503,101.729095,64.094444,54.00740316253578,78.73640080453517
2019-02-23,43.6,52.204086,105.977585,63.42641,54.1904154662228,80.32787486535264
2019-02-24,41.6,50.844765,95.48223,60.513847,47.654011812820855,78.49583814292338
2019-02-26,41.7,54.52607,89.60495,58.239105,48.18588215868218,80.0622786783753
2019-02-27,44.0,58.415783,81.28995,57.202484,48.44279152749496,76.67032056906737
2019-02-28,43.9,50.4562,76.91801,57.44534300000001,48.696257194635066,76.58798660347037
2019-03-01,47.4,49.342827,74.07026,58.121037,48.94632532066589,76.00926313273658
2019-03-02,45.9,51.74488,68.492714,58.739340000000006,49.19304144739878,77.39795381876556
2019-03-03,44.4,54.47173299999999,76.48308,59.94655600000001,49.436450506186894,75.4537738101022
2019-03-05,48.3,55.090332,79.060036,61.154366,45.64640104740296,75.20985799093467
2019-03-06,51.0,60.30415,77.91293,60.748528,46.00522284770542,71.837925535777
2019-03-07,48.2,56.44331700000001,78.00106,60.174457999999994,46.28963569683769,71.90541321370516
2019-03-08,42.6,61.537780000000005,73.43014000000001,59.50245,46.570242204975,71.60940533667295
2019-03-09,48.6,61.525208,70.26746999999999,58.824715000000005,46.847093312965534,73.22650038770962
2019-03-10,42.5,65.60202,65.1253,58.15931,47.12023927990828,71.54054673752006
2019-03-12,49.4,56.27936,63.413309999999996,57.734066000000006,47.389729692276894,73.86338631262434
2019-03-13,48.6,58.513380000000005,58.168,57.09180500000001,47.90460531421786,70.72622543909193
2019-03-14,47.6,58.010353,64.363365,57.08059300000001,48.02016652892981,71.0206277186805
2019-03-15,44.5,52.19877,58.34554,56.95055,48.279036655691215,70.92283465043404
2019-03-16,48.9,51.05822,63.9247,57.39763000000001,48.53443764214678,72.75944723324433
