date,3_day_return_1,LSTM1_1,LSTM2_1,LSTM2_fs_1,ARIMA_1,Prophet_1
2019-01-01,-1.4124293785310766,22.030544,-16.458676999999998,-5.494107,-1.3826560495971263,2.2330434973912947
2019-01-02,-8.536585365853655,15.129044,6.499587,-7.172330400000001,-1.0001167727844655,1.1154308193086675
2019-01-03,-1.6181229773462813,24.693531,-5.474234,-9.938017,4.402780021508472,2.807792548491648
2019-01-04,13.46704871060174,59.267480000000006,-21.129054999999997,-8.469566,4.440639427063673,9.713139904880704
2019-01-05,43.33333333333334,55.448696,-8.391176,-6.184734,6.021344430243014,10.090290095809467
2019-01-06,63.15789473684214,14.848772,12.849909,-4.3275523,5.0258602155426955,6.998132738726612
2019-01-08,18.686868686868685,-13.312989000000002,-0.39127922,-0.10014295599999999,5.1313280031582735,4.812592674185817
2019-01-09,-0.6976744186046435,-18.045633,-5.153192,5.1876430000000004,1.3793810848635817,3.492548601210187
2019-01-10,-6.048387096774189,-9.119127,-8.929771,4.009695,-12.320372854811804,5.015128086764167
2019-01-11,2.3404255319148914,-8.395496000000001,-8.443417,1.553982,-1.0190133067659768,11.766649912702976
2019-01-12,1.6393442622950616,10.372867999999999,-7.689507000000001,-0.5735420999999999,0.9575406310572409,12.069780169427956
2019-01-13,-7.296137339055786,16.259428,-13.267998,-8.724045,2.230619317694614,8.910169217326217
2019-01-15,-10.810810810810812,20.560768,-15.400682000000002,-17.019436,-2.6343969194549053,4.735380376078084
2019-01-16,0.4608294930875667,16.58158,2.5850625,2.6679645,-1.182938423192221,3.4262489427202283
2019-01-17,5.324074074074071,19.94482,8.864007,4.8651795,5.912717244179849,5.015978222324404
2019-01-18,16.317016317016318,31.521238,11.9355755,2.6177987999999996,8.595160829269215,11.906179273939346
2019-01-19,11.697247706422019,32.80853,11.818779,-4.9872155,5.09096731424762,12.326208320706556
2019-01-20,46.15384615384614,32.297672,15.214397,-32.998676,3.614352758032924,9.33300150224034
2019-01-22,36.47294589178356,14.379729000000001,19.03857,-43.74842,3.180594662255229,7.405818868582914
2019-01-23,34.08624229979465,3.6193089999999994,25.557714,-40.843044,4.464325756341985,6.441791959736794
2019-01-24,28.27067669172932,-9.1400795,8.098133,-1.0838903999999998,4.3975852731440765,8.318009206680196
2019-01-25,0.4405286343612591,15.84268,12.010296,9.42041,8.639842758586095,15.464996066646965
2019-01-26,-4.440892098500626e-16,31.323332,15.564898999999999,6.213237,-0.7923113242106599,16.108012205238552
2019-01-27,-22.508792497069173,37.1011,-7.2296042,-0.6781497,-6.1098399882801155,13.44750008620028
2019-01-29,-19.152046783625746,48.479607,-7.5062429999999996,-17.405237,-3.52890194486584,10.916828945487412
2019-01-30,-9.341500765696775,50.037315,-5.0285687,-27.232805,-1.986529091799996,9.994863932664398
2019-01-31,-4.841149773071097,68.92331,-8.538372,-9.013826,0.17475886705889446,11.868329170565548
2019-02-01,7.4141048824593065,76.858765,4.912446,-12.283314,1.1910943759411403,18.870880246970575
2019-02-02,13.17567567567568,60.106567000000005,15.060310000000001,-17.369898000000003,6.7428928629886675,19.42886924699703
2019-02-03,23.37042925278219,46.58305,4.1567955,-10.324141000000001,7.788497419279282,16.435849067840017
2019-02-04,-8.080808080808076,45.406634999999994,10.633677,-1.6845683999999999,5.16151411734892,
2019-02-10,-22.835820895522385,16.993471,-0.5436127,-1.5754433,5.980802758737023,16.527398145132665
