date,3_day_return_0,LSTM1_0,LSTM2_0,LSTM2_fs_0,ARIMA_0,Prophet_0
2019-01-01,-2.9411764705882364,12.699489,-2.6997193999999998,-0.5792416,-0.1855439734624591,4.131939860454762
2019-01-02,-5.3956834532374085,13.503502,-7.531986,-3.527646,0.2604545607665629,3.167572680869255
2019-01-03,1.4869888475836484,-5.4309645,-6.4102254,-1.6743919999999999,5.298045496818814,0.8068965510400758
2019-01-04,1.8939393939394042,3.5637712,-2.4387705000000004,3.5270607000000003,6.077907915079459,-1.523029224547557
2019-01-05,11.787072243346007,18.646378,-1.707166,6.730883599999999,4.063550697213167,-0.9707982525464728
2019-01-06,17.216117216117222,18.396187,1.0797253999999998,14.665512,0.5872746308612393,1.6623488850887298
2019-01-08,19.702602230483283,-6.591033500000001,6.5493712,18.348993,-1.6242145512927493,3.309169426322282
2019-01-09,-3.401360544217692,-12.162118,4.651101000000001,9.266456,8.462745564415263,2.249336162969134
2019-01-10,-15.312499999999995,-1.4654813,-10.278258000000001,-10.757938000000001,-1.8795414326503848,-0.16181121983155033
2019-01-11,-17.391304347826086,-20.134483,-22.654099,-21.063402,-5.12168630508572,-2.541792038311294
2019-01-12,-5.633802816901401,-22.33796,-20.591778,-14.228145999999999,-2.6277109792493825,-2.000370693323041
2019-01-13,-8.856088560885611,-7.4253902,-17.555275,-3.9015017,-0.2057719968116232,0.6223675668746915
2019-01-15,-6.766917293233088,-8.336361,-19.606724,-5.848159,1.8897707537105333,1.4457188693652436
2019-01-16,-3.3582089552238847,-4.256203,-9.52767,-6.754538,2.6363146235345662,0.3901055652953192
2019-01-17,8.502024291497978,4.886277,1.7945623,-2.3769543,7.087272374830934,-1.9823956347337
2019-01-18,12.096774193548374,7.020532000000001,5.9188395,4.7315564000000006,7.1154544161445035,-4.253396336304
2019-01-19,13.127413127413144,18.540495,2.9797540000000002,8.149610000000001,-1.6141148062897184,-3.5672006274148957
2019-01-20,23.50746268656716,8.392735499999999,-2.490496,6.253525,-3.8306642381610647,-0.8056402117301701
2019-01-22,18.705035971223012,-5.5821476,2.1043346,13.244563000000001,-1.7640888779346926,1.7961669576325792
2019-01-23,0.0,-12.648977,-5.3218455,9.054633,-0.3183052058732306,0.9539166397145108
2019-01-24,-12.084592145015106,-2.1661808,-20.76162,-7.0239406,1.6604512310494195,-1.2206830360351448
2019-01-25,-21.51515151515152,6.150551,-23.27224,-9.637193,-10.945852205914472,-3.3514873056760686
2019-01-26,-19.453924914675763,-7.1761694,-27.055563,-11.714563,2.7055761787117434,-2.585688001288358
2019-01-27,-16.8384879725086,-7.246682000000001,-28.044594,-11.09202,0.6882631995529849,0.30950782774440666
2019-01-29,-1.1583011583011449,-1.258852,-16.654062,1.263236,-1.5859050396074834,1.2916632792177491
2019-01-30,12.711864406779648,-4.7319593,1.7549273999999997,11.628169999999999,-0.08581966565866561,0.5242754413021737
2019-01-31,5.785123966942152,18.161695,6.1773524,13.267407999999998,2.4659203592754064,-1.5805928069457431
2019-02-01,-6.25,10.892145,-6.122666400000001,2.8419638,5.689929850299437,-3.623403677993247
2019-02-02,-14.28571428571429,4.4827895,-11.074401,-6.083516599999999,-20.28740514646163,-2.7382246500468064
2019-02-03,-3.90625,-4.974851,-9.81586,-10.195139999999999,-13.653341340287977,0.2365737017150645
2019-02-04,15.000000000000016,4.0603356,3.254441,0.7621621000000001,-1.7069519054422244,
2019-02-10,9.210526315789467,7.5190616,12.313424000000001,13.462053,-0.026590571544304886,1.5423977386113306
2019-02-11,4.878048780487808,3.2604525,-4.1015882,1.8781481,-1.8224375020609596,5.521462166207379
2019-02-12,-9.420289855072472,-11.210914,-5.5046610000000005,-2.3077294999999998,-1.6900485689146465,3.686930607404378
2019-02-14,3.6144578313253017,-5.232246,-5.0487638,-5.2285624,-0.7534188442407141,0.7519937253164368
2019-02-15,10.465116279069763,-6.3685374,-5.5265937,-3.948389,-0.02088721023964624,-1.3624565935879918
2019-02-16,15.59999999999999,9.477011,-3.1790054,7.872864999999999,-0.4809999520234936,-0.5834547840770077
2019-02-17,5.426356589147273,14.458012,0.95647824,5.7308769999999996,-2.7865192427486734,2.3082435636550738
2019-02-18,-17.19298245614035,0.1651082,-4.906351,-6.1616344000000005,-3.237634303789478,5.708863548211932
2019-02-19,-28.37370242214533,-14.237069,-18.738039,-19.777185,-2.2488418273774147,4.044896326953761
2019-02-22,-27.20588235294117,0.9502021,-20.75376,-24.819418,2.4797857025669785,-1.0255612495088997
2019-02-23,-26.271186440677965,-10.794824,-16.3854,-16.593970000000002,3.779548473631362,-0.2582982676823269
2019-02-24,-21.25603864734299,3.3115351000000004,-14.171785999999999,-13.106139,-22.01836958904417,2.553755306106998
2019-02-26,-10.1010101010101,15.262301,-6.320687,-12.500988000000001,-12.776345305245213,3.0394373752530783
2019-02-27,17.24137931034484,-0.09173596,16.78947,9.199178999999999,-2.5377012630309173,2.366058616315581
2019-02-28,27.60736196319018,12.100266,31.08949,22.967394,0.42092460611099547,0.22310630601252224
2019-03-01,10.112359550561802,21.351129999999998,18.836426,15.723507999999999,2.108664203134738,-1.9460411413216208
2019-03-02,-2.9411764705882253,13.123729,-3.2010186000000003,3.6011900000000003,3.3275853660141594,-1.1498582331704794
2019-03-03,0.480769230769229,2.4001335999999998,-2.138988,-0.10220569,3.352833094960328,1.7369449130677603
2019-03-05,7.653061224489787,-3.3809125,8.144649000000001,5.726328400000001,4.726885329432428,4.746403647741167
2019-03-06,8.080808080808065,-20.435438,5.020391,8.542344,-1.90965444827852,3.8921858488625567
2019-03-07,8.61244019138756,-12.58883,-0.20298922,6.4935765,-3.3852567946984737,1.5941773229973863
2019-03-08,6.1611374407582815,-3.8240218,2.982987,9.433333,-4.010335030560049,-0.7539429054283324
2019-03-09,9.345794392523368,-26.388662,-2.2464532999999998,9.351849000000001,-2.8335386341414583,-0.2221233658857128
2019-03-10,12.77533039647578,-4.501158,-8.19998,9.366717,1.45953093799087,2.4208493697065094
2019-03-12,16.51785714285716,8.2254715,-0.10097468,19.54982,4.8630718583260135,4.035349112052595
2019-03-13,24.358974358974386,26.396458000000003,2.7403,18.401293,10.246949912720762,2.9454027688876883
2019-03-14,14.453125,19.070267,9.044687,18.610106,4.256177789355064,0.4553966788460328
2019-03-15,17.624521072796927,11.940992,3.9680247000000004,9.111865,-3.809585877635727,-2.0139570703040817
2019-03-16,3.436426116838498,4.650660500000001,5.5541945,6.2960954000000005,-3.158716490004437,-1.5974310713483164
2019-03-17,3.754266211604085,6.024335400000001,2.6266782,7.711817,0.6300930941526637,0.8888591210770675
2019-03-19,8.143322475570036,13.556045000000001,-2.48431,1.0543521999999999,3.399960846219459,2.376349440010938
2019-03-20,15.282392026578085,9.278797,2.1582675,8.218438,4.471171381972483,1.174249570751318
2019-03-21,6.907894736842103,0.42398316,1.6566701000000001,12.828467999999999,16.383914375054538,-1.4646687735272614
2019-03-22,-4.81927710843374,-11.399249000000001,-7.712146799999999,-1.7151971000000001,7.862542229485704,-4.01587353625791
2019-03-23,-7.7809798270893396,-5.656015,-12.231138,-9.108466,-4.715124952471845,-3.7235621323531634
2019-03-24,-0.6153846153846287,17.486565,-4.627741,-3.9352602999999995,-3.123179616706276,-1.2977388375380037
2019-03-26,0.6329113924050667,15.255303,-1.2207437,1.6834835,1.8700129518664053,-0.3445002496860444
2019-03-27,1.8750000000000044,7.6624117,-7.7954025,-1.8056676,4.996285896399161,-1.4677776374625768
2019-03-28,0.9287925696594534,0.8881141,-6.8859076,0.63730145,6.3719987238293925,-3.985631687897828
2019-03-29,5.660377358490566,7.109728,-1.1619108,2.0240202000000003,5.863228735586063,-6.436036902058438
2019-03-30,-5.8282208588957145,6.5629100000000005,0.42054576,2.9715536,6.065374848776764,-5.940239661267433
2019-03-31,-4.907975460122705,-1.0588886999999998,-4.6494599999999995,-5.3907986,-2.0595902800474137,-3.2930836223059416
2019-04-02,1.7857142857142794,8.002939999999999,-1.4138271999999998,-5.4563565,-2.986000376053261,-1.6944625712132226
2019-04-03,2.931596091205213,15.297278,9.939351,8.829135,-0.3570271120434585,-2.601151509977711
2019-04-04,6.129032258064513,-9.075716,-0.7500933000000001,0.4059545,1.0858940250372813,-4.848854137514755
2019-04-07,-3.801169590643283,-0.15270168,-3.2945333,-0.97078615,3.0042539689369367,-3.3620758338353234
2019-04-09,1.8987341772152,7.2043550000000005,-1.5651898000000002,2.4575044999999998,-1.804158950214772,-1.2062749761733342
2019-04-10,0.3039513677811634,1.8375325,-4.7153926,-1.3524725,-4.0272870629170825,-1.8680263253790896
2019-04-11,-2.7355623100303927,-2.0058762999999997,-6.1106315,-1.5779481000000002,-3.3532212487626127,-3.871698347480871
2019-04-12,-4.347826086956529,-15.826146,-8.393362,-2.8746283,-1.3481072272588062,-5.852152874480892
2019-04-13,-8.484848484848484,-5.0316725,-7.093274000000001,-5.874885,0.40257552453602297,-4.884740834480594
2019-04-14,-7.187500000000003,-6.189489,-9.111195,-6.359847,0.8178550254881011,-1.8088331775323896
2019-04-16,0.0,-15.717514999999999,-8.468719,-6.119161,2.90305379829111,0.3936566860558392
2019-04-17,1.655629139072845,-12.992192,-3.5945449999999997,0.02634561,4.011800742252297,-0.17310739954641474
2019-04-18,-1.0101010101010166,-2.393736,-2.531627,2.3190953999999997,4.436750495179055,-2.1191223483827115
2019-04-19,-3.5714285714285805,1.1879739,-5.2530627,-2.4940142999999995,-2.2335406031687297,-4.020631634768727
2019-04-20,-7.817589576547222,-5.3668737,-4.32947,-3.349496,-3.290573534255818,-3.0523634097537373
2019-04-21,-5.442176870748295,-18.952581,-0.12551755,-5.141415599999999,-0.4782094645934554,0.0024949182538597237
2019-04-23,-4.377104377104379,-9.516684,-0.7287945,-5.4501143,1.9639245148717777,2.200053199985335
2019-04-24,1.76678445229681,-19.766178,2.5538952,2.3742044,3.090111990257935,1.5304867324736895
2019-04-25,2.1582733812949506,-14.3561945,-2.1143085999999998,4.586092,0.5605873682714364,-0.5526567798614879
2019-04-26,-3.521126760563377,-11.774509,-6.4327393,0.18562877,1.2707558902893157,-2.6167186436410828
2019-04-27,-11.111111111111104,-0.9072756,-9.003296,-4.1095486,-2.625491620093213,-1.826453052835444
2019-04-28,-8.80281690140845,-6.661891000000001,-8.835256,-8.887048,-2.4938617919121038,1.0387931108957922
2019-04-30,0.7299270072992803,-8.489184,-2.433968,-4.7878013,-0.29018843014415685,2.602603623877775
2019-05-01,10.546875,15.353416000000001,3.6427652999999998,2.7579052,1.8472029206687468,1.7234105865641491
2019-05-02,13.513513513513509,6.436552,2.8733150000000003,4.8968625,2.4684462814890993,-0.5746894557808144
2019-05-03,2.53623188405796,9.121039,2.4822173,7.5909204,7.146062969380047,-2.869866556267312
2019-05-04,-1.0600706713780994,1.6432883999999999,2.1895827999999997,-1.2417468999999999,2.5038781280978237,-2.306171298706881
2019-05-05,3.741496598639471,-4.312130000000001,-1.2374886999999999,-3.2639637,-3.526021779721673,0.3504230399302866
2019-05-07,8.833922261484094,3.4298620000000004,4.7985034,7.6446190000000005,-2.88957130805298,2.2129411850907728
