date,3_day_return_6,LSTM1_6,LSTM2_6,ARIMA_6,Prophet_6
2019-01-01,25.714285714285715,7.6060743,34.051147,17.010104054192883,1.6004624160068202
2019-01-02,2.7210884353741305,-18.678953,20.494064,12.683809713678642,-0.7983491305859642
2019-01-03,-2.92792792792792,27.27757,3.3590686,3.7851383309650246,-0.7317020765333065
2019-01-04,-25.413223140495862,-7.5651245,-15.247902999999999,3.306683549548785,-2.4678270281021404
2019-01-05,-20.75055187637968,8.427552,-23.75365,2.8618192247416454,0.9003065421220358
2019-01-06,-16.937354988399086,-11.550328,-24.564175,2.5586872273166,-1.0987072815432042
2019-01-08,11.357340720221607,29.681679,-8.349207,1.7377125046130926,-0.8614446675889316
2019-01-09,2.22841225626742,30.864259999999998,11.343268,16.618171537487207,-3.251891277472366
2019-01-10,4.469273743016755,51.093056,6.4770007000000005,15.073876742131699,-3.0918243375469405
2019-01-11,-6.965174129353247,54.199966,-7.30023,5.783951754040084,-4.7291740246303915
2019-01-12,-2.7247956403269713,47.291866,-6.0665092000000005,3.5808697291582514,-1.1738066320653284
2019-01-13,8.556149732620334,48.38058,-8.1577215,2.9076613921033867,-2.9121219940825647
2019-01-15,33.155080213903744,43.343647,7.0663757,2.413047780189359,-0.9706548258990502
2019-01-16,27.731092436974784,44.498924,34.649597,1.8018251514500216,-3.0195585182108085
2019-01-17,-5.911330049261077,69.99084,24.147133,12.365091389282535,-2.5181445892824446
2019-01-18,-25.50200803212851,38.161705,-9.087711,-3.898351132413584,-3.7877017786300735
2019-01-19,-15.789473684210535,9.367284,-0.46809387,-4.3140209976294415,0.11577288769514706
2019-01-20,-12.565445026178026,49.203945000000004,11.194458000000001,-2.5633955994836852,-1.245669721837201
2019-01-22,1.0781671159029618,89.39535500000001,9.815567,-0.5339433357682877,0.5555071178175042
2019-01-23,-4.947916666666663,97.117134,6.166397,0.14723738304509126,-1.0922912878935174
2019-01-24,11.07784431137726,66.54534,28.681385,0.8406996744677377,-0.3069292332280025
2019-01-25,11.466666666666665,4.3872848,30.837425,10.397779052068742,-1.2285944981508896
2019-01-26,21.643835616438345,19.043041,34.239952,11.940333138433713,3.0427350262271973
2019-01-27,18.328840970350388,-7.3121146999999995,30.254153999999996,5.776536004666365,1.9839457364901696
2019-01-29,12.918660287081352,-1.0795166,26.91708,3.4961308061038143,5.250287392665698
2019-01-30,8.108108108108112,11.975471,19.048942999999998,2.4415767256397185,3.8080884910872435
2019-01-31,32.34624145785879,50.491062,12.005863,1.7849176179554245,4.880551480046226
2019-02-01,60.3813559322034,9.577579,17.265882,1.7631871259023548,4.106730414448366
2019-02-02,114.58333333333336,-9.157525999999999,41.319297999999996,39.75000182536688,8.406681833475117
2019-02-03,81.06712564543889,-82.28859,47.91794,8.457836920070026,7.2938297463226975
2019-02-04,-5.944517833553497,-99.00493,10.495023,-16.743075495972406,
2019-02-10,-34.46601941747572,-37.399359999999994,-38.010006,-13.895041767762873,12.05975077590784
2019-02-11,-48.38403041825096,8.098311,-43.316082,-8.651931121413824,-1.261346373243653
2019-02-12,-32.16292134831461,51.525337,-32.950509999999994,-3.7030317220304574,9.696645617834882
2019-02-14,-34.66666666666667,77.00164000000001,-30.690975,-1.5127408204902004,7.789097567216286
2019-02-15,-14.917127071823199,72.92215999999999,-22.565647,-6.430701931834999,6.1542713251666745
2019-02-16,1.2422360248447228,55.118977,-13.410581,8.052229550044256,9.532448462190859
2019-02-17,14.058956916099778,136.12706,9.549543,14.041676451772046,7.354564828237716
2019-02-18,5.844155844155829,167.64836,15.142129,13.227872938470748,-6.974113430988798
2019-02-19,15.132924335378316,221.98236,4.2368927,9.341727266633368,7.048162186357618
2019-02-22,10.934393638170972,133.00496,4.939589,7.419434794009353,2.2911160566366107
2019-02-23,18.813905930470366,68.61861400000001,14.799091,4.746580538246515,5.374310653936568
2019-02-24,12.966252220248673,12.755445,-2.572782,3.071224041093488,3.0902567862259414
2019-02-26,2.3297491039426577,66.709435,6.696037,-0.21803304279128266,4.155294924014302
2019-02-27,2.06540447504302,27.177744,6.558167500000001,-2.175460602879583,1.3434580007899966
2019-02-28,-7.232704402515721,20.993631,0.5945286999999999,-0.6694793915013428,1.0489826025329871
2019-03-01,15.061295971978982,11.491631,-7.349109599999999,1.0018931245311682,-0.9800020021494285
2019-03-02,8.09443507588532,-21.161156,-3.3367977,1.1318662745808783,2.1178511998207448
2019-03-03,13.050847457627125,-20.730595,-0.6097256999999999,2.086404896739052,-0.10694678252217282
2019-03-05,-2.587519025875196,-34.459877,-7.2958317,0.17678492539817905,0.3513610275332205
2019-03-06,-6.240249609984393,-3.6351097,-9.575847999999999,1.6439995274643675,-2.0274054402638293
2019-03-07,-13.04347826086957,31.930021000000004,-11.253544,0.4364724530547669,-1.8958954206916927
2019-03-08,-3.125,17.39511,-7.541562,1.4046356134524085,-3.3845246371653346
2019-03-09,21.963394342762065,66.41163,13.198416,1.87960209260646,0.1909761775521888
2019-03-10,68.10344827586208,10.541537,30.618415999999996,1.6191664601195903,-1.4669998254921874
2019-03-12,3.8709677419354938,17.741385,40.59241,2.350244237013169,0.3746434210764469
2019-03-13,-9.68622100954979,11.448798,-15.31124,-15.611444210213987,-1.5016151274804317
2019-03-14,-26.256410256410245,-13.840342000000001,-26.8583,-36.061173490539566,-0.8863881694888768
2019-03-15,6.366459627329181,8.151975,-5.542670200000001,0.5047814150676331,-1.9729032292484667
2019-03-16,-1.8126888217522732,25.241723999999998,1.8326278000000003,3.523178043760628,2.0991246403494417
2019-03-17,-8.762169680111274,23.075079000000002,0.6911427,6.1187391435816565,0.8922774271817193
2019-03-19,-2.043795620437961,2.0907075,-9.192956,2.9960616481229123,1.6334738150159556
2019-03-20,-3.0769230769230766,40.864779999999996,1.0447526,2.699932135438172,-0.06412589609835995
2019-03-21,-4.115853658536582,45.62669,-5.5161753,5.709814232568678,0.6834820175479651
2019-03-22,-8.196721311475397,14.828610999999999,-8.186824,-1.9797825788557484,-0.24296867289542484
2019-03-23,8.73015873015872,-7.4426603,-3.7762575,7.706960737842065,3.7532717691839994
2019-03-24,6.200317965023849,4.7254953,-1.8773322000000001,5.004117167090813,2.374290601777441
2019-03-26,-6.0064935064935145,15.364276,5.0325346,5.64740277424999,4.230113340606342
2019-03-27,-20.14598540145985,-21.364563,-4.1674323,3.8132091156899484,2.303046391973422
2019-03-28,-20.95808383233533,-33.69068,-18.634014,2.7344455631840585,2.7812022129677416
2019-03-29,-14.507772020725383,-9.828192999999999,-18.617817000000002,-7.4752472209377325,1.4027126299548351
2019-03-30,-2.0109689213893995,-10.819184,-10.821455,2.4260879656312677,5.095770734027601
2019-03-31,0.9469696969697016,20.574451,0.4978335,10.923777427118264,3.3351193063412943
2019-04-02,21.616161616161623,-10.909958999999999,6.9484224,8.67174855661146,3.280523924411201
2019-04-03,21.082089552238802,-19.37961,8.293335,7.35758593542887,0.9631570209622448
2019-04-04,30.018761726078807,-3.0432007000000003,20.264470000000003,5.395284361474759,1.1157896980059092
2019-04-07,5.980066445182719,-17.72721,1.184644,4.257138651983515,0.9495310999554296
2019-04-09,-5.546995377503861,-23.481651,-10.656187,-3.3385953856204487,2.833135247462703
2019-04-10,-16.73881673881673,-11.950419,-21.353583999999998,-10.835797565794326,0.3719235010199939
2019-04-11,-24.294670846394983,-28.113103999999996,-17.021407999999997,-1.4327302851674943,0.4103381801118251
2019-04-12,-14.355628058727564,-9.029571,-30.726260999999997,0.25063934925089604,-1.43359029177327
2019-04-13,-12.998266897746973,-5.9455404000000005,-20.569546,1.7495289084540333,1.9073474575280682
2019-04-14,-1.8633540372670727,-9.110441,-3.5150552000000004,1.9054853130287093,-0.06402412671714408
2019-04-16,-10.095238095238091,-7.087305000000001,-2.8326602000000003,2.4782621005477754,-0.5300622792154512
2019-04-17,-9.561752988047814,-2.5402362000000003,-5.787277,-0.6868103730365795,-2.726135239361986
2019-04-18,-21.097046413502103,23.548779,-4.7278433,2.159505556392242,-2.4146749831663668
2019-04-19,-14.194915254237294,7.975531599999999,-11.311465,11.730077013801331,-3.790005404199052
2019-04-20,-4.8458149779735615,26.53003,-3.7994766,9.183454956152573,-0.11006218066031326
2019-04-21,21.122994652406405,49.894909999999996,21.221870000000003,6.953613192679197,-1.678672855241135
2019-04-23,15.802469135802456,59.814293000000006,29.910149,4.39912233030642,-0.26719606499480475
2019-04-24,3.472222222222232,28.328283000000003,23.724365,3.0061170526674736,-2.233815755583063
2019-04-25,-10.596026490066226,12.347401,5.4740085999999994,-7.563336688061639,-1.756887047220259
2019-04-26,12.36673773987207,17.611828,-11.907942,-3.7831358286852175,-3.0089556631283303
2019-04-27,25.279642058165532,31.039509999999996,10.597214,4.648281179333063,0.8191434296396154
2019-04-28,33.827160493827165,10.271476,19.929909,4.648037315920201,-0.6522359327048082
2019-04-30,-14.611005692599619,-6.638351400000001,-7.5634174,4.047971867240781,1.7368846879295188
2019-05-01,-25.17857142857143,-46.112312,-26.984890000000004,2.4151886771335582,-0.3388923635637353
2019-05-02,-25.461254612546128,-42.368885,-30.426792,2.765262547517606,0.009542592264871195
2019-05-03,-13.111111111111107,-52.842693000000004,-12.878974000000001,-2.064548905355037,-1.3552539422042087
2019-05-04,-4.534606205250591,8.77247,0.865533,3.8259235202724335,2.2888845118271366
2019-05-05,-1.7326732673267236,16.97116,10.432477,7.885015769434771,0.5457693968750701
2019-05-07,17.391304347826072,-21.506926999999997,3.6125383,6.2038035986787134,-0.009132837505710922
2019-05-08,6.000000000000004,21.329185,13.942719,5.815649941894673,-2.1950068176704147
