date,3_day_return,3_day_return_pred
2019-01-01,-1.4124293785310766,22.030544
2019-01-02,-8.536585365853655,15.129044
2019-01-03,-1.6181229773462813,24.693531
2019-01-04,13.46704871060174,59.26748
2019-01-05,43.33333333333334,55.448696
2019-01-06,63.15789473684214,14.848772
2019-01-08,18.686868686868685,-13.312989
2019-01-09,-0.6976744186046435,-18.045633
2019-01-10,-6.048387096774189,-9.119127
2019-01-11,2.3404255319148914,-8.395496
2019-01-12,1.6393442622950616,10.372868
2019-01-13,-7.296137339055786,16.259428
2019-01-15,-10.810810810810812,20.560768
2019-01-16,0.4608294930875667,16.58158
2019-01-17,5.324074074074071,19.94482
2019-01-18,16.317016317016318,31.521238
2019-01-19,11.697247706422019,32.80853
2019-01-20,46.15384615384614,32.297672
2019-01-22,36.47294589178356,14.379729
2019-01-23,34.08624229979465,3.619309
2019-01-24,28.270676691729317,-9.1400795
2019-01-25,0.4405286343612591,15.84268
2019-01-26,-4.440892098500626e-16,31.323332
2019-01-27,-22.508792497069173,37.1011
2019-01-29,-19.152046783625746,48.479607
2019-01-30,-9.341500765696775,50.037315
2019-01-31,-4.841149773071097,68.92331
2019-02-01,7.414104882459306,76.858765
2019-02-02,13.17567567567568,60.106567
2019-02-03,23.37042925278219,46.58305
2019-02-04,-8.080808080808076,45.406635
2019-02-10,-22.835820895522385,16.993471
2019-02-11,-26.546391752577314,8.496183
2019-02-12,-2.197802197802201,12.560974
2019-02-15,17.214700193423592,21.563087
2019-02-16,-1.5789473684210464,29.293364
2019-02-17,-28.089887640449447,22.107754
2019-02-18,-42.409240924092416,29.886736
2019-02-19,-45.811051693404636,84.085884
2019-02-23,-28.90625,89.242096
2019-02-24,-9.742120343839533,80.332565
2019-02-26,62.5,77.157906
2019-02-27,50.183150183150175,56.921818
2019-02-28,38.4126984126984,-11.235006
2019-03-01,9.514170040485826,-49.76232
2019-03-02,36.341463414634134,-55.178444
2019-03-03,-18.119266055045873,-51.73132
2019-03-05,-26.98706099815157,-37.738297
2019-03-06,-20.930232558139533,-25.621862
2019-03-07,15.966386554621835,-15.919017
2019-03-08,-5.316455696202537,3.5398905
2019-03-09,-12.217194570135758,27.04012
2019-03-10,-11.835748792270525,19.67906
2019-03-12,-3.2085561497326114,27.36348
2019-03-13,-12.886597938144327,26.84311
2019-03-14,-4.657534246575345,13.862131
2019-03-15,-9.66850828729282,-8.321841
2019-03-16,-8.579881656804732,-11.554701
2019-03-17,-15.229885057471257,0.96386087
2019-03-19,-12.23241590214068,16.907001
2019-03-20,2.5889967637540368,17.047333
2019-03-21,12.542372881355936,9.788315
2019-03-22,17.421602787456454,10.601945
2019-03-23,9.779179810725537,8.933762
2019-03-24,9.036144578313255,4.501434
2019-03-26,8.605341246290799,-2.8015482
2019-03-27,-4.597701149425271,7.3302994
2019-03-28,-8.287292817679559,10.100357
2019-03-29,-15.027322404371581,7.5784006
2019-03-30,-4.5180722891566365,10.4849415
2019-03-31,-10.240963855421693,9.869184
2019-04-02,6.109324758842449,11.152995
2019-04-03,19.242902208201887,0.18821621
2019-04-04,25.503355704697967,5.206193
2019-04-07,30.30303030303029,-8.363079
2019-04-09,-0.5291005291005124,-2.7451932
2019-04-10,-5.614973262032086,-9.27426
2019-04-11,-12.325581395348827,-9.011323
2019-04-12,-8.244680851063835,-5.200733
2019-04-13,1.9830028328611915,-4.9943695
2019-04-14,-1.8567639257294544,-11.106325
2019-04-16,13.623188405797103,-0.5661669
2019-04-17,18.055555555555557,-3.5773947
2019-04-18,6.216216216216218,1.5314656
2019-04-19,20.15306122448979,-8.437175
2019-04-20,91.2941176470588,-25.137423
2019-04-21,83.46055979643765,-5.8774204
2019-04-23,21.656050955414013,-8.592437
2019-04-24,-41.94341943419435,-12.421653
2019-04-25,-33.009708737864074,-22.625439
2019-04-26,-24.432809773123907,-22.457125
2019-04-27,-22.45762711864408,-16.807098
2019-04-28,-21.118012422360245,-6.472556
2019-04-30,-13.85681293302541,-4.200141
2019-05-01,13.114754098360649,6.583801
2019-05-02,-12.598425196850405,12.375854
2019-05-03,-12.868632707774795,12.755884
2019-05-04,-6.280193236714981,9.181109
2019-05-05,-14.114114114114106,10.619579
2019-05-07,-26.76923076923077,7.3566914
2019-05-08,-51.804123711340196,11.308763
2019-05-09,-20.27972027972028,-1.3670585
2019-05-10,24.789915966386555,14.100966
2019-05-11,62.56684491978609,19.027615
2019-05-12,54.824561403508746,5.393658
2019-05-14,-4.7138047138047146,1.5938221
2019-05-15,1.973684210526328,-13.064745
2019-05-17,-22.379603399433428,-16.578499
2019-05-18,-5.3003533568904615,0.13763022
2019-05-19,-19.354838709677427,5.4905314
2019-05-21,-14.963503649635037,-7.2471704
2019-05-22,-17.910447761194035,0.7686399
2019-05-23,12.799999999999988,1.1056867
2019-05-24,31.759656652360512,1.4706541
2019-05-25,34.54545454545455,-1.821471
2019-05-26,20.21276595744681,-14.093362
2019-05-28,10.749185667752448,-15.758477
2019-05-29,99.66216216216215,-24.337034
2019-05-30,51.91740412979351,-43.85026
2019-05-31,25.0,-50.76166
2019-06-01,-32.99492385786802,-46.03729
2019-06-02,-34.36893203883496,-38.736866
2019-06-04,-19.764705882352942,-21.752234
2019-06-05,-23.737373737373748,-3.3692496
2019-06-06,-4.437869822485208,-11.563334
2019-06-07,5.5718475073313725,-7.091713
2019-06-08,-10.927152317880797,4.4671583
2019-06-11,-4.953560371517018,12.466899
2019-06-12,-17.500000000000007,9.093995
2019-06-13,1.4869888475836481,0.32454658
2019-06-14,-6.188925081433217,-11.461736
