date,Price,Price_pred
2019-07-16,51.599999999999994,48.705925
2019-07-17,72.0,33.620644
2019-07-18,52.900000000000006,52.44203
2019-07-19,54.9,71.3752
2019-07-20,49.3,47.4915
2019-07-21,46.3,45.415894
2019-07-23,46.900000000000006,34.37786
2019-07-24,47.5,42.840103
2019-07-25,48.099999999999994,51.67375
2019-07-26,65.6,54.73357
2019-07-27,71.1,51.691956
2019-07-28,71.4,85.428764
2019-07-30,80.3,76.620476
2019-07-31,98.0,76.51283
2019-08-01,99.3,79.2647
2019-08-02,103.7,98.60505
2019-08-03,102.1,100.873886
2019-08-04,105.4,103.14611
2019-08-06,125.3,106.174706
2019-08-07,136.8,115.65781
2019-08-08,112.6,119.51729
2019-08-09,105.4,109.842705
2019-08-10,145.1,142.51228
2019-08-11,108.8,122.543495
2019-08-13,117.9,123.6021
2019-08-14,125.8,105.06486
2019-08-15,147.5,71.03927
2019-08-18,144.7,107.53367
2019-08-20,142.8,123.992195
2019-08-21,151.8,86.22836
2019-08-22,180.3,129.03568
2019-08-23,170.3,156.49504
2019-08-24,158.0,210.4686
2019-08-25,155.0,181.72081
2019-08-27,152.9,172.75034
2019-08-28,145.5,118.778946
2019-08-29,145.4,110.99369
2019-08-30,172.1,93.884155
2019-08-31,187.9,110.1186
2019-09-01,237.8,144.44215
2019-09-03,229.3,180.7741
2019-09-04,263.0,206.10893
2019-09-05,250.0,215.22067
2019-09-06,239.3,211.33636
2019-09-07,225.7,216.07776
2019-09-08,221.5,189.5117
2019-09-10,199.7,214.14471
2019-09-11,194.0,214.87021
2019-09-12,192.5,209.42964
2019-09-13,217.7,218.70772
2019-09-14,147.0,210.44025
2019-09-17,280.1,192.04343
2019-09-18,229.5,236.86046
2019-09-19,235.8,233.00159
2019-09-20,248.0,223.05602
2019-09-21,255.1,200.86255
2019-09-22,252.7,178.42767
2019-09-24,257.9,208.32243
2019-09-25,274.3,221.29837
2019-09-26,272.9,238.29865
2019-09-27,264.9,257.08743
2019-09-28,260.3,252.49756
2019-09-29,237.6,239.23955
2019-10-01,269.0,272.46765
2019-10-02,220.7,245.16595
2019-10-03,196.5,176.72739
2019-10-04,202.9,186.16006
2019-10-05,214.7,215.46338
2019-10-06,244.6,209.29263
2019-10-08,310.5,223.87013
2019-10-09,302.69999999999993,262.63052
2019-10-10,252.1,281.42712
2019-10-11,257.4,246.03336
2019-10-12,240.6,234.37573
2019-10-13,249.2,212.31921
2019-10-15,222.0,233.0377
2019-10-16,249.5,226.0864
2019-10-18,233.2,260.03073
2019-10-19,232.1,278.15198
2019-10-20,231.9,271.2965
2019-10-22,233.4,259.54398
2019-10-23,232.9,252.0056
2019-10-24,253.6,246.33888
2019-10-25,257.2,261.14288
2019-10-26,258.9,264.3453
2019-10-27,273.4,262.5474
2019-10-29,282.1,279.95493
2019-10-30,300.2,290.70325
2019-10-31,304.4,304.6078
2019-11-01,284.5,300.36957
2019-11-02,233.6,261.5846
2019-11-03,212.3,226.98828
2019-11-05,208.3,223.39691
2019-11-06,198.9,192.99054
2019-11-07,189.4,183.80008
2019-11-08,191.7,169.64835
2019-11-09,222.8,203.47043
2019-11-10,241.8,238.29166
2019-11-12,321.4,252.51218
2019-11-13,373.6,302.86194
2019-11-15,284.5,331.8724
2019-11-16,248.6,272.3515
2019-11-17,219.0,241.62967
2019-11-19,229.4,230.81583
2019-11-20,234.0,242.34514
2019-11-21,250.5,275.26147
2019-11-22,243.0,259.06006
2019-11-23,239.9,236.78952
2019-11-24,238.9,233.60281
2019-11-26,243.8,245.63617
2019-11-27,244.8,252.52539
2019-11-28,249.9,277.3407
2019-11-29,231.7,273.74835
2019-11-30,221.8,260.26532
2019-12-01,204.0,267.54575
2019-12-03,232.5,278.90134
2019-12-04,239.4,255.15549
2019-12-05,250.6,279.29633
2019-12-06,235.6,266.11383
2019-12-07,233.5,285.4749
2019-12-08,236.5,257.29614
2019-12-10,249.1,349.0385
2019-12-11,257.6,324.87094
2019-12-12,240.8,275.21286
2019-12-13,250.7,278.85135
2019-12-14,243.4,300.3431
2019-12-15,238.0,297.08118
2019-12-17,223.0,263.34122
2019-12-18,227.0,257.75494
2019-12-19,250.6,303.2776
2019-12-20,236.8,302.0095
2019-12-21,240.8,285.94498
2019-12-22,221.7,255.14915
2019-12-24,199.0,240.32704
2019-12-25,168.7,219.85132
2019-12-26,155.4,222.91675
2019-12-27,145.3,228.28897
2019-12-28,130.4,218.16537
2019-12-29,138.6,228.77249
