date,3_day_return,3_day_return_pred
2019-01-01,32.75862068965518,4.6886683
2019-01-02,35.87786259541985,36.44793
2019-01-03,14.72868217054264,36.970787
2019-01-04,5.8441558441558525,47.662315
2019-01-05,-19.662921348314608,-3.5674105
2019-01-06,0.6756756756756799,-12.30607
2019-01-08,-24.53987730061349,43.675186
2019-01-09,-21.678321678321687,47.142815
2019-01-10,-22.147651006711413,20.601433
2019-01-11,-34.95934959349593,24.684296
2019-01-12,9.82142857142858,6.3639817
2019-01-13,-15.517241379310331,33.009445
2019-01-15,47.50000000000001,26.856895
2019-01-16,-2.4390243902439033,39.398735
2019-01-17,22.448979591836714,24.78724
2019-01-18,8.47457627118644,22.30333
2019-01-19,-11.66666666666667,57.541985
2019-01-20,-3.3333333333333335,29.734968
2019-01-22,0.78125,35.20328
2019-01-23,49.05660377358492,28.411785
2019-01-24,12.931034482758632,60.184143
2019-01-25,0.7751937984496138,51.702126
2019-01-26,6.962025316455689,21.205069
2019-01-27,-0.7633587786259555,22.984198
2019-01-29,20.0,38.30764
2019-01-30,-17.159763313609453,58.414337
2019-01-31,19.23076923076923,37.293205
2019-02-01,0.0,10.179791
2019-02-02,-7.142857142857139,26.0395
2019-02-03,-10.322580645161285,14.176095
2019-02-04,56.410256410256395,11.60292
2019-02-10,33.84615384615384,41.528366
2019-02-11,47.482014388489205,55.066055
2019-02-12,-15.573770491803266,73.3619
2019-02-14,5.747126436781612,47.66864
2019-02-15,-8.292682926829263,36.901268
2019-02-16,-16.990291262135926,-8.827265
2019-02-17,-14.673913043478262,10.612957
2019-02-18,6.3829787234042525,2.6075351
2019-02-19,14.619883040935663,5.066088
2019-02-22,19.74522292993632,30.382479
2019-02-23,2.4999999999999907,-10.094568
2019-02-24,-7.142857142857151,-9.633909
2019-02-26,2.659574468085113,38.791046
2019-02-27,-10.73170731707317,38.47785
2019-02-28,-7.142857142857151,7.4391813
2019-03-01,-17.616580310880824,2.2180805
2019-03-02,-20.218579234972676,-0.9357958
2019-03-03,-20.118343195266267,-1.4623518
2019-03-05,-6.289308176100629,12.794273
2019-03-06,5.479452054794519,-20.08273
2019-03-07,21.48148148148148,-35.53701
2019-03-08,15.436241610738245,-23.239414
2019-03-09,34.41558441558441,8.086327
2019-03-10,18.29268292682926,18.119633
2019-03-12,86.04651162790701,-11.435279
2019-03-13,44.444444444444436,-41.99238
2019-03-14,109.27835051546393,-23.980387
2019-03-15,28.75000000000001,-47.61013
2019-03-16,63.21070234113714,21.492216
2019-03-17,23.891625615763544,68.854965
2019-03-19,31.553398058252434,41.518875
2019-03-20,-2.459016393442616,12.940612
2019-03-21,-16.50099403578529,-15.81226
2019-03-22,-43.542435424354245,-36.075584
2019-03-23,-28.99159663865547,-57.156937
2019-03-24,-23.80952380952381,-47.429916
2019-03-26,26.47058823529411,-4.0514402
2019-03-27,26.331360946745573,14.617695
2019-03-28,42.1875,22.271193
2019-03-29,18.346253229974142,4.866229
2019-03-30,-2.8103044496487146,-35.616272
2019-03-31,-20.659340659340653,-59.80269
2019-04-02,-27.947598253275107,-77.887024
2019-04-03,-38.0722891566265,-39.266632
2019-04-04,-37.67313019390583,-53.248512
2019-04-07,-30.90909090909091,-32.081985
2019-04-09,-35.40856031128404,-12.605368
2019-04-10,-36.888888888888886,-44.55101
2019-04-11,-50.438596491228076,-54.825706
2019-04-12,-39.156626506024104,-59.181152
2019-04-13,-30.985915492957734,-61.242134
2019-04-14,-9.734513274336296,-44.386986
2019-04-16,-8.910891089108917,-58.394196
2019-04-17,4.081632653061207,-27.466944
2019-04-18,-16.666666666666664,-25.917273
2019-04-19,-8.695652173913036,-10.575428
2019-04-20,27.450980392156872,27.150152
2019-04-21,18.823529411764707,49.85238
2019-04-23,57.14285714285711,100.24274
2019-04-24,-22.307692307692307,71.095436
2019-04-25,-6.930693069306924,26.924227
2019-04-26,-21.212121212121204,19.458607
2019-04-27,24.752475247524753,44.82746
2019-04-28,35.106382978723396,47.07328
2019-04-30,5.769230769230771,62.002594
2019-05-01,-8.730158730158731,-8.57516
2019-05-02,14.960629921259835,54.86821
2019-05-03,17.272727272727284,56.365967
2019-05-04,26.956521739130434,41.869232
2019-05-05,-4.794520547945202,36.265
2019-05-07,76.74418604651162,37.22747
2019-05-08,49.99999999999999,54.579277
2019-05-09,75.53956834532372,60.03897
2019-05-10,8.771929824561408,-1.1148868
2019-05-11,18.264840182648403,-1.4595351
2019-05-12,5.737704918032804,-30.715033
2019-05-14,27.82258064516128,-29.127642
2019-05-15,1.5444015444015635,-5.6537237
2019-05-17,1.1627906976744211,12.091378
2019-05-18,-3.1545741324921166,-12.194933
2019-05-19,-11.026615969581757,20.728264
2019-05-21,18.00766283524904,83.26585
2019-05-22,-4.56026058631921,98.595406
2019-05-23,17.52136752136753,80.214226
2019-05-24,-0.324675324675328,42.47341
2019-05-25,-2.047781569965879,61.89386
2019-05-26,-4.000000000000005,-0.25306845
2019-05-28,-4.56026058631921,-13.865965
2019-05-29,1.7421602787456525,-7.0388165
2019-05-30,25.0,21.2978
2019-05-31,-21.843003412969285,28.222979
2019-06-01,-22.94520547945206,12.304062
2019-06-02,-45.75757575757577,7.9788423
2019-06-04,-25.32751091703056,40.101837
2019-06-05,-15.111111111111107,38.511276
2019-06-06,-12.290502793296088,57.520767
2019-06-07,8.187134502923964,111.966866
2019-06-08,-4.188481675392675,80.19176
2019-06-11,38.216560509554135,62.59761
2019-06-12,11.89189189189188,40.599342
2019-06-13,25.13661202185791,92.96174
2019-06-14,-17.050691244239626,128.85716
